date,hour,total_accesses,accesses_persone,accesses_merci,accesses_bus,accesses_altro,accesses_nc,areac,year,month,weekday,is_weekend,time_band
2012-01-12,16,10257.0,9076.0,836.0,160.0,57.0,128.0,0,2012,1,3,False,evening_peak
2012-01-12,17,9760.0,8877.0,556.0,137.0,63.0,127.0,0,2012,1,3,False,evening_peak
2012-01-12,18,10378.0,9673.0,372.0,144.0,37.0,152.0,0,2012,1,3,False,evening_peak
2012-01-12,19,10529.0,10041.0,230.0,108.0,39.0,111.0,0,2012,1,3,False,evening_peak
2012-01-12,20,9218.0,8815.0,186.0,88.0,27.0,102.0,0,2012,1,3,False,evening
2012-01-12,21,5382.0,5102.0,141.0,58.0,14.0,67.0,0,2012,1,3,False,evening
2012-01-12,22,4594.0,4398.0,78.0,48.0,18.0,52.0,0,2012,1,3,False,evening
2012-01-12,23,4585.0,4341.0,96.0,53.0,24.0,71.0,0,2012,1,3,False,evening
2012-01-13,0,3114.0,2932.0,72.0,55.0,13.0,42.0,0,2012,1,4,False,night
2012-01-13,1,1609.0,1478.0,76.0,20.0,9.0,26.0,0,2012,1,4,False,night
2012-01-13,2,864.0,777.0,70.0,0.0,8.0,9.0,0,2012,1,4,False,night
2012-01-13,3,557.0,454.0,68.0,2.0,16.0,17.0,0,2012,1,4,False,night
2012-01-13,4,685.0,505.0,151.0,2.0,19.0,8.0,0,2012,1,4,False,night
2012-01-13,5,1498.0,1042.0,330.0,25.0,83.0,18.0,0,2012,1,4,False,night
2012-01-13,6,3928.0,2681.0,943.0,92.0,160.0,52.0,0,2012,1,4,False,morning_peak
2012-01-13,7,9701.0,7507.0,1672.0,179.0,230.0,113.0,0,2012,1,4,False,morning_peak
2012-01-13,8,12324.0,10327.0,1522.0,178.0,163.0,134.0,0,2012,1,4,False,morning_peak
2012-01-13,9,11928.0,9576.0,1852.0,175.0,177.0,148.0,0,2012,1,4,False,morning_peak
2012-01-13,10,10808.0,8451.0,1876.0,124.0,208.0,149.0,0,2012,1,4,False,midday
2012-01-13,11,9737.0,7736.0,1567.0,122.0,172.0,140.0,0,2012,1,4,False,midday
2012-01-13,12,9082.0,7636.0,1075.0,123.0,118.0,130.0,0,2012,1,4,False,midday
2012-01-13,13,8430.0,7081.0,1014.0,131.0,92.0,112.0,0,2012,1,4,False,midday
2012-01-13,14,9209.0,7551.0,1326.0,122.0,79.0,131.0,0,2012,1,4,False,midday
2012-01-13,15,9514.0,8025.0,1156.0,121.0,75.0,137.0,0,2012,1,4,False,midday
2012-01-13,16,9506.0,8315.0,860.0,148.0,65.0,118.0,0,2012,1,4,False,evening_peak
2012-01-13,17,9355.0,8448.0,595.0,153.0,44.0,115.0,0,2012,1,4,False,evening_peak
2012-01-13,18,9558.0,8914.0,332.0,149.0,47.0,116.0,0,2012,1,4,False,evening_peak
2012-01-13,19,9470.0,8943.0,273.0,110.0,43.0,101.0,0,2012,1,4,False,evening_peak
2012-01-13,20,8724.0,8283.0,211.0,90.0,29.0,111.0,0,2012,1,4,False,evening
2012-01-13,21,6117.0,5828.0,135.0,56.0,15.0,83.0,0,2012,1,4,False,evening
2012-01-13,22,5474.0,5231.0,107.0,49.0,15.0,72.0,0,2012,1,4,False,evening
2012-01-13,23,5769.0,5525.0,104.0,49.0,17.0,74.0,0,2012,1,4,False,evening
2012-01-14,0,5051.0,4805.0,106.0,55.0,11.0,74.0,0,2012,1,5,True,night
2012-01-14,1,3074.0,2903.0,66.0,44.0,13.0,48.0,0,2012,1,5,True,night
2012-01-14,2,1854.0,1728.0,57.0,32.0,12.0,25.0,0,2012,1,5,True,night
2012-01-14,3,1361.0,1202.0,87.0,30.0,11.0,31.0,0,2012,1,5,True,night
2012-01-14,4,1112.0,950.0,100.0,29.0,15.0,18.0,0,2012,1,5,True,night
2012-01-14,5,1336.0,1035.0,210.0,37.0,39.0,15.0,0,2012,1,5,True,night
2012-01-14,6,2232.0,1611.0,426.0,79.0,85.0,31.0,0,2012,1,5,True,morning_peak
2012-01-14,7,4131.0,3050.0,788.0,101.0,127.0,65.0,0,2012,1,5,True,morning_peak
2012-01-14,8,5742.0,4555.0,836.0,119.0,121.0,111.0,0,2012,1,5,True,morning_peak
2012-01-14,9,7900.0,6827.0,717.0,107.0,123.0,126.0,0,2012,1,5,True,morning_peak
2012-01-14,10,9459.0,8438.0,652.0,95.0,117.0,157.0,0,2012,1,5,True,midday
2012-01-14,11,10116.0,9205.0,569.0,96.0,102.0,144.0,0,2012,1,5,True,midday
2012-01-14,12,10036.0,9349.0,377.0,104.0,60.0,146.0,0,2012,1,5,True,midday
2012-01-14,13,8260.0,7627.0,347.0,102.0,58.0,126.0,0,2012,1,5,True,midday
2012-01-14,14,8119.0,7514.0,322.0,100.0,49.0,134.0,0,2012,1,5,True,midday
2012-01-14,15,9765.0,9168.0,305.0,103.0,44.0,145.0,0,2012,1,5,True,midday
2012-01-14,16,10390.0,9797.0,285.0,111.0,37.0,160.0,0,2012,1,5,True,evening_peak
2012-01-14,17,10124.0,9602.0,239.0,105.0,42.0,136.0,0,2012,1,5,True,evening_peak
2012-01-14,18,9926.0,9394.0,259.0,100.0,37.0,136.0,0,2012,1,5,True,evening_peak
2012-01-14,19,10208.0,9753.0,186.0,111.0,23.0,135.0,0,2012,1,5,True,evening_peak
2012-01-14,20,10221.0,9822.0,175.0,77.0,12.0,135.0,0,2012,1,5,True,evening
2012-01-14,21,7425.0,7130.0,128.0,62.0,18.0,87.0,0,2012,1,5,True,evening
2012-01-14,22,6312.0,6064.0,97.0,50.0,14.0,87.0,0,2012,1,5,True,evening
2012-01-14,23,7264.0,7001.0,97.0,47.0,11.0,108.0,0,2012,1,5,True,evening
2012-01-15,0,7413.0,7143.0,98.0,64.0,19.0,89.0,0,2012,1,6,True,night
2012-01-15,1,4851.0,4662.0,66.0,38.0,11.0,74.0,0,2012,1,6,True,night
2012-01-15,2,2767.0,2633.0,63.0,30.0,14.0,27.0,0,2012,1,6,True,night
2012-01-15,3,1673.0,1575.0,50.0,24.0,4.0,20.0,0,2012,1,6,True,night
2012-01-15,4,1353.0,1247.0,57.0,25.0,9.0,15.0,0,2012,1,6,True,night
2012-01-15,5,1193.0,1075.0,71.0,27.0,10.0,10.0,0,2012,1,6,True,night
2012-01-15,6,1466.0,1278.0,83.0,62.0,16.0,27.0,0,2012,1,6,True,morning_peak
2012-01-15,7,1668.0,1421.0,138.0,56.0,25.0,28.0,0,2012,1,6,True,morning_peak
2012-01-15,8,2654.0,2324.0,169.0,88.0,23.0,50.0,0,2012,1,6,True,morning_peak
2012-01-15,9,4833.0,4492.0,151.0,93.0,24.0,73.0,0,2012,1,6,True,morning_peak
2012-01-15,10,7290.0,6825.0,217.0,91.0,31.0,126.0,0,2012,1,6,True,midday
2012-01-15,11,8311.0,7857.0,200.0,95.0,25.0,134.0,0,2012,1,6,True,midday
2012-01-15,12,7676.0,7311.0,160.0,72.0,28.0,105.0,0,2012,1,6,True,midday
2012-01-15,13,5860.0,5567.0,139.0,70.0,19.0,65.0,0,2012,1,6,True,midday
2012-01-15,14,6300.0,5941.0,144.0,95.0,14.0,106.0,0,2012,1,6,True,midday
2012-01-15,15,8210.0,7860.0,139.0,89.0,20.0,102.0,0,2012,1,6,True,midday
2012-01-15,16,8467.0,8101.0,158.0,90.0,11.0,107.0,0,2012,1,6,True,evening_peak
2012-01-15,17,8832.0,8459.0,162.0,88.0,15.0,108.0,0,2012,1,6,True,evening_peak
2012-01-15,18,8841.0,8467.0,150.0,84.0,23.0,117.0,0,2012,1,6,True,evening_peak
2012-01-15,19,8333.0,7983.0,139.0,66.0,10.0,135.0,0,2012,1,6,True,evening_peak
2012-01-15,20,6339.0,6084.0,111.0,67.0,13.0,64.0,0,2012,1,6,True,evening
2012-01-15,21,3430.0,3250.0,77.0,46.0,5.0,52.0,0,2012,1,6,True,evening
2012-01-15,22,3429.0,3223.0,85.0,46.0,8.0,67.0,0,2012,1,6,True,evening
2012-01-15,23,4980.0,4771.0,83.0,45.0,12.0,69.0,0,2012,1,6,True,evening
2012-01-16,0,2895.0,2719.0,57.0,57.0,9.0,53.0,0,2012,1,0,False,night
2012-01-16,1,1229.0,1132.0,51.0,23.0,8.0,15.0,0,2012,1,0,False,night
2012-01-16,2,675.0,604.0,43.0,0.0,15.0,13.0,0,2012,1,0,False,night
2012-01-16,3,482.0,397.0,59.0,1.0,9.0,16.0,0,2012,1,0,False,night
2012-01-16,4,646.0,483.0,127.0,2.0,25.0,9.0,0,2012,1,0,False,night
2012-01-16,5,1688.0,1263.0,312.0,27.0,73.0,13.0,0,2012,1,0,False,night
2012-01-16,6,4255.0,3128.0,810.0,93.0,171.0,53.0,0,2012,1,0,False,morning_peak
2012-01-16,7,8045.0,6059.0,1500.0,187.0,189.0,110.0,1,2012,1,0,False,morning_peak
2012-01-16,8,7882.0,6235.0,1226.0,183.0,142.0,96.0,1,2012,1,0,False,morning_peak
2012-01-16,9,8687.0,6839.0,1407.0,173.0,155.0,113.0,1,2012,1,0,False,morning_peak
2012-01-16,10,7980.0,6136.0,1399.0,134.0,187.0,124.0,1,2012,1,0,False,midday
2012-01-16,11,7101.0,5607.0,1109.0,128.0,166.0,91.0,1,2012,1,0,False,midday
2012-01-16,12,6259.0,5097.0,815.0,136.0,98.0,113.0,1,2012,1,0,False,midday
2012-01-16,13,5998.0,4886.0,826.0,129.0,78.0,79.0,1,2012,1,0,False,midday
2012-01-16,14,6524.0,5109.0,1107.0,117.0,85.0,106.0,1,2012,1,0,False,midday
2012-01-16,15,6698.0,5547.0,869.0,113.0,77.0,92.0,1,2012,1,0,False,midday
2012-01-16,16,6691.0,5772.0,609.0,161.0,50.0,99.0,1,2012,1,0,False,evening_peak
2012-01-16,17,6418.0,5707.0,415.0,168.0,50.0,78.0,1,2012,1,0,False,evening_peak
2012-01-16,18,5981.0,5461.0,246.0,160.0,35.0,79.0,1,2012,1,0,False,evening_peak
2012-01-16,19,9046.0,8588.0,203.0,112.0,31.0,112.0,1,2012,1,0,False,evening_peak
2012-01-16,20,8318.0,7891.0,202.0,95.0,26.0,104.0,0,2012,1,0,False,evening
2012-01-16,21,4762.0,4489.0,130.0,58.0,26.0,59.0,0,2012,1,0,False,evening
2012-01-16,22,3944.0,3752.0,83.0,44.0,15.0,50.0,0,2012,1,0,False,evening
2012-01-16,23,3457.0,3275.0,80.0,47.0,15.0,40.0,0,2012,1,0,False,evening
2012-01-17,0,2158.0,2005.0,58.0,49.0,14.0,32.0,0,2012,1,1,False,night
2012-01-17,1,989.0,869.0,72.0,15.0,12.0,21.0,0,2012,1,1,False,night
2012-01-17,2,553.0,473.0,52.0,0.0,17.0,11.0,0,2012,1,1,False,night
2012-01-17,3,401.0,303.0,70.0,0.0,17.0,11.0,0,2012,1,1,False,night
2012-01-17,4,527.0,380.0,117.0,2.0,19.0,9.0,0,2012,1,1,False,night
2012-01-17,5,1515.0,1090.0,301.0,23.0,83.0,18.0,0,2012,1,1,False,night
2012-01-17,6,4128.0,2950.0,868.0,85.0,177.0,48.0,0,2012,1,1,False,morning_peak
2012-01-17,7,7633.0,5719.0,1428.0,173.0,208.0,105.0,1,2012,1,1,False,morning_peak
2012-01-17,8,7662.0,6116.0,1116.0,168.0,152.0,110.0,1,2012,1,1,False,morning_peak
2012-01-17,9,9099.0,7164.0,1464.0,175.0,186.0,110.0,1,2012,1,1,False,morning_peak
2012-01-17,10,8180.0,6206.0,1480.0,149.0,239.0,106.0,1,2012,1,1,False,midday
2012-01-17,11,7369.0,5778.0,1191.0,125.0,157.0,118.0,1,2012,1,1,False,midday
2012-01-17,12,6701.0,5534.0,806.0,132.0,113.0,116.0,1,2012,1,1,False,midday
2012-01-17,13,6185.0,5074.0,781.0,127.0,111.0,92.0,1,2012,1,1,False,midday
2012-01-17,14,6877.0,5485.0,1076.0,140.0,89.0,87.0,1,2012,1,1,False,midday
2012-01-17,15,6923.0,5710.0,915.0,129.0,70.0,99.0,1,2012,1,1,False,midday
2012-01-17,16,6669.0,5682.0,689.0,158.0,58.0,82.0,1,2012,1,1,False,evening_peak
2012-01-17,17,6421.0,5665.0,448.0,157.0,63.0,88.0,1,2012,1,1,False,evening_peak
2012-01-17,18,6230.0,5727.0,218.0,163.0,51.0,71.0,1,2012,1,1,False,evening_peak
2012-01-17,19,9555.0,9004.0,270.0,137.0,20.0,124.0,1,2012,1,1,False,evening_peak
2012-01-17,20,9102.0,8686.0,192.0,88.0,23.0,113.0,0,2012,1,1,False,evening
2012-01-17,21,4999.0,4706.0,117.0,65.0,21.0,90.0,0,2012,1,1,False,evening
2012-01-17,22,3880.0,3660.0,84.0,61.0,18.0,57.0,0,2012,1,1,False,evening
2012-01-17,23,3790.0,3558.0,101.0,57.0,17.0,57.0,0,2012,1,1,False,evening
2012-01-18,0,2545.0,2366.0,64.0,57.0,9.0,49.0,0,2012,1,2,False,night
2012-01-18,1,1167.0,1050.0,60.0,24.0,12.0,21.0,0,2012,1,2,False,night
2012-01-18,2,570.0,503.0,37.0,0.0,15.0,15.0,0,2012,1,2,False,night
2012-01-18,3,406.0,286.0,85.0,2.0,16.0,17.0,0,2012,1,2,False,night
2012-01-18,4,527.0,371.0,123.0,2.0,23.0,8.0,0,2012,1,2,False,night
2012-01-18,5,1360.0,949.0,306.0,24.0,66.0,15.0,0,2012,1,2,False,night
2012-01-18,6,3861.0,2698.0,857.0,96.0,159.0,51.0,0,2012,1,2,False,morning_peak
2012-01-18,7,7472.0,5445.0,1507.0,197.0,212.0,111.0,1,2012,1,2,False,morning_peak
2012-01-18,8,6996.0,5369.0,1191.0,208.0,134.0,94.0,1,2012,1,2,False,morning_peak
2012-01-18,9,7865.0,5884.0,1498.0,204.0,185.0,94.0,1,2012,1,2,False,morning_peak
2012-01-18,10,7161.0,5179.0,1489.0,161.0,209.0,123.0,1,2012,1,2,False,midday
2012-01-18,11,6641.0,4831.0,1367.0,152.0,170.0,121.0,1,2012,1,2,False,midday
2012-01-18,12,5734.0,4542.0,842.0,145.0,118.0,87.0,1,2012,1,2,False,midday
2012-01-18,13,5308.0,4098.0,888.0,146.0,94.0,82.0,1,2012,1,2,False,midday
2012-01-18,14,5927.0,4494.0,1091.0,138.0,111.0,93.0,1,2012,1,2,False,midday
2012-01-18,15,5970.0,4720.0,936.0,142.0,81.0,91.0,1,2012,1,2,False,midday
2012-01-18,16,5753.0,4770.0,682.0,176.0,58.0,67.0,1,2012,1,2,False,evening_peak
2012-01-18,17,5280.0,4545.0,438.0,165.0,58.0,74.0,1,2012,1,2,False,evening_peak
2012-01-18,18,5007.0,4479.0,243.0,171.0,47.0,67.0,1,2012,1,2,False,evening_peak
2012-01-18,19,8583.0,8051.0,254.0,126.0,36.0,116.0,1,2012,1,2,False,evening_peak
2012-01-18,20,8762.0,8345.0,191.0,92.0,30.0,104.0,0,2012,1,2,False,evening
2012-01-18,21,4522.0,4214.0,147.0,64.0,19.0,78.0,0,2012,1,2,False,evening
2012-01-18,22,3885.0,3641.0,106.0,60.0,11.0,67.0,0,2012,1,2,False,evening
2012-01-18,23,3690.0,3471.0,104.0,57.0,22.0,36.0,0,2012,1,2,False,evening
2012-01-19,0,2816.0,2625.0,81.0,61.0,15.0,34.0,0,2012,1,3,False,night
2012-01-19,1,1194.0,1061.0,61.0,30.0,8.0,34.0,0,2012,1,3,False,night
2012-01-19,2,602.0,526.0,52.0,2.0,10.0,12.0,0,2012,1,3,False,night
2012-01-19,3,423.0,328.0,62.0,1.0,19.0,13.0,0,2012,1,3,False,night
2012-01-19,4,602.0,431.0,136.0,3.0,18.0,14.0,0,2012,1,3,False,night
2012-01-19,5,1366.0,929.0,325.0,29.0,67.0,16.0,0,2012,1,3,False,night
2012-01-19,6,3907.0,2703.0,893.0,88.0,162.0,61.0,0,2012,1,3,False,morning_peak
2012-01-19,7,7498.0,5489.0,1493.0,198.0,211.0,107.0,1,2012,1,3,False,morning_peak
2012-01-19,8,7123.0,5472.0,1234.0,188.0,148.0,81.0,1,2012,1,3,False,morning_peak
2012-01-19,9,7901.0,5802.0,1593.0,196.0,203.0,107.0,1,2012,1,3,False,morning_peak
2012-01-19,10,7429.0,5370.0,1577.0,142.0,207.0,133.0,1,2012,1,3,False,midday
2012-01-19,11,6405.0,4679.0,1289.0,154.0,159.0,124.0,1,2012,1,3,False,midday
2012-01-19,12,5811.0,4588.0,854.0,149.0,122.0,98.0,1,2012,1,3,False,midday
2012-01-19,13,5364.0,4153.0,879.0,144.0,98.0,90.0,1,2012,1,3,False,midday
2012-01-19,14,5973.0,4517.0,1095.0,144.0,103.0,114.0,1,2012,1,3,False,midday
2012-01-19,15,6284.0,5004.0,985.0,143.0,65.0,87.0,1,2012,1,3,False,midday
2012-01-19,16,5937.0,4937.0,696.0,166.0,52.0,86.0,1,2012,1,3,False,evening_peak
2012-01-19,17,5442.0,4728.0,413.0,163.0,64.0,74.0,1,2012,1,3,False,evening_peak
2012-01-19,18,5233.0,4696.0,254.0,166.0,40.0,77.0,1,2012,1,3,False,evening_peak
2012-01-19,19,8684.0,8116.0,279.0,130.0,41.0,118.0,1,2012,1,3,False,evening_peak
2012-01-19,20,9242.0,8861.0,170.0,87.0,18.0,106.0,0,2012,1,3,False,evening
2012-01-19,21,4961.0,4670.0,135.0,55.0,24.0,77.0,0,2012,1,3,False,evening
2012-01-19,22,4120.0,3896.0,87.0,59.0,13.0,65.0,0,2012,1,3,False,evening
2012-01-19,23,4702.0,4448.0,107.0,55.0,25.0,67.0,0,2012,1,3,False,evening
2012-01-20,0,3040.0,2821.0,92.0,60.0,15.0,52.0,0,2012,1,4,False,night
2012-01-20,1,1482.0,1366.0,60.0,23.0,12.0,21.0,0,2012,1,4,False,night
2012-01-20,2,662.0,569.0,64.0,1.0,18.0,10.0,0,2012,1,4,False,night
2012-01-20,3,479.0,370.0,70.0,2.0,20.0,17.0,0,2012,1,4,False,night
2012-01-20,4,591.0,433.0,126.0,2.0,16.0,14.0,0,2012,1,4,False,night
2012-01-20,5,1356.0,916.0,303.0,26.0,91.0,20.0,0,2012,1,4,False,night
2012-01-20,6,3808.0,2637.0,856.0,96.0,171.0,48.0,0,2012,1,4,False,morning_peak
2012-01-20,7,7142.0,5209.0,1445.0,196.0,189.0,103.0,1,2012,1,4,False,morning_peak
2012-01-20,8,7096.0,5460.0,1166.0,215.0,145.0,110.0,1,2012,1,4,False,morning_peak
2012-01-20,9,7955.0,5897.0,1571.0,188.0,184.0,115.0,1,2012,1,4,False,morning_peak
2012-01-20,10,7428.0,5367.0,1577.0,148.0,223.0,113.0,1,2012,1,4,False,midday
2012-01-20,11,6708.0,4923.0,1340.0,147.0,171.0,127.0,1,2012,1,4,False,midday
2012-01-20,12,5692.0,4492.0,834.0,153.0,113.0,100.0,1,2012,1,4,False,midday
2012-01-20,13,5356.0,4166.0,839.0,149.0,103.0,99.0,1,2012,1,4,False,midday
2012-01-20,14,5815.0,4388.0,1091.0,141.0,100.0,95.0,1,2012,1,4,False,midday
2012-01-20,15,5834.0,4629.0,894.0,144.0,81.0,86.0,1,2012,1,4,False,midday
2012-01-20,16,5735.0,4707.0,689.0,170.0,63.0,106.0,1,2012,1,4,False,evening_peak
2012-01-20,17,5225.0,4442.0,479.0,173.0,62.0,69.0,1,2012,1,4,False,evening_peak
2012-01-20,18,4771.0,4270.0,223.0,158.0,37.0,83.0,1,2012,1,4,False,evening_peak
2012-01-20,19,8249.0,7756.0,209.0,130.0,37.0,117.0,1,2012,1,4,False,evening_peak
2012-01-20,20,9258.0,8807.0,203.0,95.0,21.0,132.0,0,2012,1,4,False,evening
2012-01-20,21,6022.0,5734.0,129.0,59.0,16.0,84.0,0,2012,1,4,False,evening
2012-01-20,22,5439.0,5189.0,113.0,54.0,14.0,69.0,0,2012,1,4,False,evening
2012-01-20,23,6037.0,5788.0,98.0,48.0,20.0,83.0,0,2012,1,4,False,evening
2012-01-21,0,5362.0,5130.0,68.0,66.0,15.0,83.0,0,2012,1,5,True,night
2012-01-21,1,3272.0,3103.0,78.0,43.0,13.0,35.0,0,2012,1,5,True,night
2012-01-21,2,1889.0,1761.0,63.0,26.0,17.0,22.0,0,2012,1,5,True,night
2012-01-21,3,1531.0,1416.0,57.0,27.0,7.0,24.0,0,2012,1,5,True,night
2012-01-21,4,1349.0,1187.0,101.0,24.0,23.0,14.0,0,2012,1,5,True,night
2012-01-21,5,1472.0,1192.0,179.0,40.0,38.0,23.0,0,2012,1,5,True,night
2012-01-21,6,2239.0,1632.0,404.0,81.0,93.0,29.0,0,2012,1,5,True,morning_peak
2012-01-21,7,3791.0,2796.0,723.0,100.0,104.0,68.0,0,2012,1,5,True,morning_peak
2012-01-21,8,5283.0,4186.0,762.0,120.0,136.0,79.0,0,2012,1,5,True,morning_peak
2012-01-21,9,7525.0,6476.0,673.0,114.0,140.0,122.0,0,2012,1,5,True,morning_peak
2012-01-21,10,9326.0,8280.0,654.0,115.0,138.0,139.0,0,2012,1,5,True,midday
2012-01-21,11,9460.0,8630.0,473.0,99.0,80.0,178.0,0,2012,1,5,True,midday
2012-01-21,12,9067.0,8407.0,347.0,106.0,64.0,143.0,0,2012,1,5,True,midday
2012-01-21,13,7494.0,6930.0,293.0,109.0,47.0,115.0,0,2012,1,5,True,midday
2012-01-21,14,7126.0,6601.0,252.0,106.0,37.0,130.0,0,2012,1,5,True,midday
2012-01-21,15,8874.0,8332.0,262.0,105.0,43.0,132.0,0,2012,1,5,True,midday
2012-01-21,16,9458.0,8964.0,227.0,108.0,41.0,118.0,0,2012,1,5,True,evening_peak
2012-01-21,17,9223.0,8769.0,187.0,115.0,30.0,122.0,0,2012,1,5,True,evening_peak
2012-01-21,18,8782.0,8329.0,191.0,117.0,37.0,108.0,0,2012,1,5,True,evening_peak
2012-01-21,19,8943.0,8492.0,187.0,105.0,35.0,124.0,0,2012,1,5,True,evening_peak
2012-01-21,20,9270.0,8938.0,121.0,70.0,23.0,118.0,0,2012,1,5,True,evening
2012-01-21,21,6285.0,6032.0,96.0,57.0,19.0,81.0,0,2012,1,5,True,evening
2012-01-21,22,5593.0,5345.0,104.0,54.0,16.0,74.0,0,2012,1,5,True,evening
2012-01-21,23,6817.0,6551.0,85.0,56.0,23.0,102.0,0,2012,1,5,True,evening
2012-01-22,0,6819.0,6568.0,90.0,59.0,17.0,85.0,0,2012,1,6,True,night
2012-01-22,1,4394.0,4199.0,88.0,40.0,17.0,50.0,0,2012,1,6,True,night
2012-01-22,2,2664.0,2536.0,45.0,27.0,21.0,35.0,0,2012,1,6,True,night
2012-01-22,3,1718.0,1610.0,35.0,29.0,16.0,28.0,0,2012,1,6,True,night
2012-01-22,4,1247.0,1132.0,59.0,26.0,12.0,18.0,0,2012,1,6,True,night
2012-01-22,5,1188.0,1069.0,68.0,31.0,12.0,8.0,0,2012,1,6,True,night
2012-01-22,6,1360.0,1186.0,87.0,55.0,9.0,23.0,0,2012,1,6,True,morning_peak
2012-01-22,7,1388.0,1170.0,115.0,55.0,24.0,24.0,0,2012,1,6,True,morning_peak
2012-01-22,8,2318.0,1996.0,160.0,95.0,19.0,48.0,0,2012,1,6,True,morning_peak
2012-01-22,9,4509.0,3997.0,202.0,203.0,27.0,80.0,0,2012,1,6,True,morning_peak
2012-01-22,10,6664.0,6173.0,182.0,177.0,30.0,102.0,0,2012,1,6,True,midday
2012-01-22,11,7103.0,6725.0,149.0,77.0,32.0,120.0,0,2012,1,6,True,midday
2012-01-22,12,7009.0,6665.0,157.0,77.0,16.0,94.0,0,2012,1,6,True,midday
2012-01-22,13,5394.0,5072.0,100.0,124.0,23.0,75.0,0,2012,1,6,True,midday
2012-01-22,14,5836.0,5500.0,108.0,113.0,19.0,96.0,0,2012,1,6,True,midday
2012-01-22,15,7792.0,7454.0,134.0,92.0,12.0,100.0,0,2012,1,6,True,midday
2012-01-22,16,7831.0,7520.0,121.0,71.0,13.0,106.0,0,2012,1,6,True,evening_peak
2012-01-22,17,8328.0,8002.0,127.0,83.0,14.0,102.0,0,2012,1,6,True,evening_peak
2012-01-22,18,8001.0,7664.0,132.0,64.0,20.0,121.0,0,2012,1,6,True,evening_peak
2012-01-22,19,8037.0,7693.0,140.0,71.0,15.0,118.0,0,2012,1,6,True,evening_peak
2012-01-22,20,5966.0,5738.0,97.0,56.0,22.0,53.0,0,2012,1,6,True,evening
2012-01-22,21,3962.0,3787.0,72.0,48.0,14.0,41.0,0,2012,1,6,True,evening
2012-01-22,22,3811.0,3636.0,65.0,46.0,11.0,53.0,0,2012,1,6,True,evening
2012-01-22,23,3657.0,3480.0,63.0,35.0,22.0,57.0,0,2012,1,6,True,evening
2012-01-23,0,2009.0,1871.0,46.0,51.0,10.0,31.0,0,2012,1,0,False,night
2012-01-23,1,918.0,821.0,46.0,22.0,15.0,14.0,0,2012,1,0,False,night
2012-01-23,2,445.0,379.0,46.0,0.0,10.0,10.0,0,2012,1,0,False,night
2012-01-23,3,356.0,280.0,52.0,0.0,13.0,11.0,0,2012,1,0,False,night
2012-01-23,4,522.0,378.0,119.0,2.0,18.0,5.0,0,2012,1,0,False,night
2012-01-23,5,1405.0,1031.0,267.0,17.0,73.0,17.0,0,2012,1,0,False,night
2012-01-23,6,3801.0,2707.0,794.0,88.0,163.0,49.0,0,2012,1,0,False,morning_peak
2012-01-23,7,7413.0,5557.0,1406.0,186.0,172.0,92.0,1,2012,1,0,False,morning_peak
2012-01-23,8,6905.0,5321.0,1164.0,176.0,138.0,106.0,1,2012,1,0,False,morning_peak
2012-01-23,9,7239.0,5354.0,1449.0,177.0,177.0,82.0,1,2012,1,0,False,morning_peak
2012-01-23,10,6021.0,4273.0,1342.0,135.0,172.0,99.0,1,2012,1,0,False,midday
2012-01-23,11,5398.0,3921.0,1124.0,134.0,132.0,87.0,1,2012,1,0,False,midday
2012-01-23,12,4932.0,3917.0,686.0,139.0,99.0,91.0,1,2012,1,0,False,midday
2012-01-23,13,4630.0,3512.0,830.0,146.0,74.0,68.0,1,2012,1,0,False,midday
2012-01-23,14,5436.0,4020.0,1080.0,155.0,91.0,90.0,1,2012,1,0,False,midday
2012-01-23,15,5376.0,4276.0,825.0,140.0,59.0,76.0,1,2012,1,0,False,midday
2012-01-23,16,5111.0,4189.0,627.0,172.0,53.0,70.0,1,2012,1,0,False,evening_peak
2012-01-23,17,4767.0,4100.0,371.0,171.0,50.0,75.0,1,2012,1,0,False,evening_peak
2012-01-23,18,4626.0,4131.0,220.0,166.0,42.0,67.0,1,2012,1,0,False,evening_peak
2012-01-23,19,7619.0,7149.0,191.0,125.0,35.0,119.0,1,2012,1,0,False,evening_peak
2012-01-23,20,6734.0,6367.0,160.0,105.0,21.0,81.0,0,2012,1,0,False,evening
2012-01-23,21,3524.0,3281.0,115.0,62.0,17.0,49.0,0,2012,1,0,False,evening
2012-01-23,22,3160.0,2938.0,87.0,76.0,16.0,43.0,0,2012,1,0,False,evening
2012-01-23,23,2921.0,2747.0,71.0,51.0,19.0,33.0,0,2012,1,0,False,evening
2012-01-24,0,2046.0,1882.0,62.0,57.0,13.0,32.0,0,2012,1,1,False,night
2012-01-24,1,936.0,822.0,55.0,26.0,13.0,20.0,0,2012,1,1,False,night
2012-01-24,2,544.0,442.0,66.0,0.0,20.0,16.0,0,2012,1,1,False,night
2012-01-24,3,399.0,293.0,79.0,1.0,15.0,11.0,0,2012,1,1,False,night
2012-01-24,4,565.0,394.0,142.0,2.0,18.0,9.0,0,2012,1,1,False,night
2012-01-24,5,1564.0,1112.0,308.0,31.0,95.0,18.0,0,2012,1,1,False,night
2012-01-24,6,4170.0,2962.0,887.0,95.0,186.0,40.0,0,2012,1,1,False,morning_peak
2012-01-24,7,7779.0,5751.0,1517.0,201.0,214.0,96.0,1,2012,1,1,False,morning_peak
