date,total_accesses,accesses_persone,accesses_merci,accesses_bus,accesses_altro,accesses_nc,hourly_rows,source,year,month,day,weekday,is_weekend
2021-08-07,49171.0,,,,,,,2019_2023,2021,8,7,5,True
2021-08-08,54952.0,,,,,,,2019_2023,2021,8,8,6,True
2021-08-09,54886.0,,,,,,,2019_2023,2021,8,9,0,False
2021-08-10,52095.0,,,,,,,2019_2023,2021,8,10,1,False
2021-08-11,50629.0,,,,,,,2019_2023,2021,8,11,2,False
2021-08-12,48432.0,,,,,,,2019_2023,2021,8,12,3,False
2021-08-13,43109.0,,,,,,,2019_2023,2021,8,13,4,False
2021-08-14,33705.0,,,,,,,2019_2023,2021,8,14,5,True
2021-08-15,41760.0,,,,,,,2019_2023,2021,8,15,6,True
2021-08-16,45986.0,,,,,,,2019_2023,2021,8,16,0,False
2021-08-17,46119.0,,,,,,,2019_2023,2021,8,17,1,False
2021-08-18,47522.0,,,,,,,2019_2023,2021,8,18,2,False
2021-08-19,48836.0,,,,,,,2019_2023,2021,8,19,3,False
2021-08-20,50767.0,,,,,,,2019_2023,2021,8,20,4,False
2021-08-21,48808.0,,,,,,,2019_2023,2021,8,21,5,True
2021-08-22,61912.0,,,,,,,2019_2023,2021,8,22,6,True
2021-08-23,69497.0,,,,,,,2019_2023,2021,8,23,0,False
2021-08-24,71889.0,,,,,,,2019_2023,2021,8,24,1,False
2021-08-25,73670.0,,,,,,,2019_2023,2021,8,25,2,False
2021-08-26,76232.0,,,,,,,2019_2023,2021,8,26,3,False
2021-08-27,78779.0,,,,,,,2019_2023,2021,8,27,4,False
2021-08-28,72668.0,,,,,,,2019_2023,2021,8,28,5,True
2021-08-29,101476.0,,,,,,,2019_2023,2021,8,29,6,True
2021-08-30,116028.0,,,,,,,2019_2023,2021,8,30,0,False
2021-08-31,124646.0,,,,,,,2019_2023,2021,8,31,1,False
2021-09-01,129492.0,,,,,,,2019_2023,2021,9,1,2,False
2021-09-02,131808.0,,,,,,,2019_2023,2021,9,2,3,False
2021-09-03,120092.0,,,,,,,2019_2023,2021,9,3,4,False
2021-09-04,107437.0,,,,,,,2019_2023,2021,9,4,5,True
2021-09-05,145986.0,,,,,,,2019_2023,2021,9,5,6,True
2021-09-06,159825.0,,,,,,,2019_2023,2021,9,6,0,False
2021-09-07,162700.0,,,,,,,2019_2023,2021,9,7,1,False
2021-09-08,164222.0,,,,,,,2019_2023,2021,9,8,2,False
2021-09-09,157551.0,,,,,,,2019_2023,2021,9,9,3,False
2021-09-10,127915.0,,,,,,,2019_2023,2021,9,10,4,False
2021-09-11,102680.0,,,,,,,2019_2023,2021,9,11,5,True
2021-09-12,143672.0,,,,,,,2019_2023,2021,9,12,6,True
2021-09-13,155515.0,,,,,,,2019_2023,2021,9,13,0,False
2021-09-14,158980.0,,,,,,,2019_2023,2021,9,14,1,False
2021-09-15,158519.0,,,,,,,2019_2023,2021,9,15,2,False
2021-09-16,162571.0,,,,,,,2019_2023,2021,9,16,3,False
2021-09-17,142051.0,,,,,,,2019_2023,2021,9,17,4,False
2021-09-18,107202.0,,,,,,,2019_2023,2021,9,18,5,True
2021-09-19,148638.0,,,,,,,2019_2023,2021,9,19,6,True
2021-09-20,160970.0,,,,,,,2019_2023,2021,9,20,0,False
2021-09-21,166842.0,,,,,,,2019_2023,2021,9,21,1,False
2021-09-22,169411.0,,,,,,,2019_2023,2021,9,22,2,False
2021-09-23,168035.0,,,,,,,2019_2023,2021,9,23,3,False
2021-09-24,147971.0,,,,,,,2019_2023,2021,9,24,4,False
2021-09-25,106751.0,,,,,,,2019_2023,2021,9,25,5,True
2021-09-26,146267.0,,,,,,,2019_2023,2021,9,26,6,True
2021-09-27,154113.0,,,,,,,2019_2023,2021,9,27,0,False
2021-09-28,154120.0,,,,,,,2019_2023,2021,9,28,1,False
2021-09-29,156623.0,,,,,,,2019_2023,2021,9,29,2,False
2021-09-30,155051.0,,,,,,,2019_2023,2021,9,30,3,False
2021-10-01,139421.0,,,,,,,2019_2023,2021,10,1,4,False
2021-10-02,108396.0,,,,,,,2019_2023,2021,10,2,5,True
2021-10-03,135113.0,,,,,,,2019_2023,2021,10,3,6,True
2021-10-04,147180.0,,,,,,,2019_2023,2021,10,4,0,False
2021-10-05,155669.0,,,,,,,2019_2023,2021,10,5,1,False
2021-10-06,160509.0,,,,,,,2019_2023,2021,10,6,2,False
2021-10-07,158016.0,,,,,,,2019_2023,2021,10,7,3,False
2021-10-08,141260.0,,,,,,,2019_2023,2021,10,8,4,False
2021-10-09,111263.0,,,,,,,2019_2023,2021,10,9,5,True
2021-10-10,150670.0,,,,,,,2019_2023,2021,10,10,6,True
2021-10-11,153613.0,,,,,,,2019_2023,2021,10,11,0,False
2021-10-12,155014.0,,,,,,,2019_2023,2021,10,12,1,False
2021-10-13,159815.0,,,,,,,2019_2023,2021,10,13,2,False
2021-10-14,156594.0,,,,,,,2019_2023,2021,10,14,3,False
2021-10-15,138817.0,,,,,,,2019_2023,2021,10,15,4,False
2021-10-16,109439.0,,,,,,,2019_2023,2021,10,16,5,True
2021-10-17,142368.0,,,,,,,2019_2023,2021,10,17,6,True
2021-10-18,151747.0,,,,,,,2019_2023,2021,10,18,0,False
2021-10-19,153457.0,,,,,,,2019_2023,2021,10,19,1,False
2021-10-20,155422.0,,,,,,,2019_2023,2021,10,20,2,False
2021-10-21,147203.0,,,,,,,2019_2023,2021,10,21,3,False
2021-10-22,141873.0,,,,,,,2019_2023,2021,10,22,4,False
2021-10-23,112027.0,,,,,,,2019_2023,2021,10,23,5,True
2021-10-24,143294.0,,,,,,,2019_2023,2021,10,24,6,True
2021-10-25,152155.0,,,,,,,2019_2023,2021,10,25,0,False
2021-10-26,154630.0,,,,,,,2019_2023,2021,10,26,1,False
2021-10-27,155829.0,,,,,,,2019_2023,2021,10,27,2,False
2021-10-28,150400.0,,,,,,,2019_2023,2021,10,28,3,False
2021-10-29,122375.0,,,,,,,2019_2023,2021,10,29,4,False
2021-10-30,102001.0,,,,,,,2019_2023,2021,10,30,5,True
2021-10-31,94216.0,,,,,,,2019_2023,2021,10,31,6,True
2021-11-01,139213.0,,,,,,,2019_2023,2021,11,1,0,False
2021-11-02,145206.0,,,,,,,2019_2023,2021,11,2,1,False
2021-11-03,155899.0,,,,,,,2019_2023,2021,11,3,2,False
2021-11-04,157695.0,,,,,,,2019_2023,2021,11,4,3,False
2021-11-05,141616.0,,,,,,,2019_2023,2021,11,5,4,False
2021-11-06,113484.0,,,,,,,2019_2023,2021,11,6,5,True
2021-11-07,139065.0,,,,,,,2019_2023,2021,11,7,6,True
2021-11-08,151011.0,,,,,,,2019_2023,2021,11,8,0,False
2021-11-09,154979.0,,,,,,,2019_2023,2021,11,9,1,False
2021-11-10,158951.0,,,,,,,2019_2023,2021,11,10,2,False
2021-11-11,157440.0,,,,,,,2019_2023,2021,11,11,3,False
2021-11-12,139579.0,,,,,,,2019_2023,2021,11,12,4,False
2021-11-13,102864.0,,,,,,,2019_2023,2021,11,13,5,True
2021-11-14,135311.0,,,,,,,2019_2023,2021,11,14,6,True
2021-11-15,150435.0,,,,,,,2019_2023,2021,11,15,0,False
2021-11-16,151588.0,,,,,,,2019_2023,2021,11,16,1,False
2021-11-17,156602.0,,,,,,,2019_2023,2021,11,17,2,False
2021-11-18,157471.0,,,,,,,2019_2023,2021,11,18,3,False
2021-11-19,139622.0,,,,,,,2019_2023,2021,11,19,4,False
2021-11-20,110837.0,,,,,,,2019_2023,2021,11,20,5,True
2021-11-21,136983.0,,,,,,,2019_2023,2021,11,21,6,True
2021-11-22,149759.0,,,,,,,2019_2023,2021,11,22,0,False
2021-11-23,142635.0,,,,,,,2019_2023,2021,11,23,1,False
2021-11-24,153112.0,,,,,,,2019_2023,2021,11,24,2,False
2021-11-25,160272.0,,,,,,,2019_2023,2021,11,25,3,False
2021-11-26,143127.0,,,,,,,2019_2023,2021,11,26,4,False
2021-11-27,116658.0,,,,,,,2019_2023,2021,11,27,5,True
2021-11-28,142548.0,,,,,,,2019_2023,2021,11,28,6,True
2021-11-29,152242.0,,,,,,,2019_2023,2021,11,29,0,False
2021-11-30,155682.0,,,,,,,2019_2023,2021,11,30,1,False
2021-12-01,158817.0,,,,,,,2019_2023,2021,12,1,2,False
2021-12-02,156020.0,,,,,,,2019_2023,2021,12,2,3,False
2021-12-03,119978.0,,,,,,,2019_2023,2021,12,3,4,False
2021-12-04,94888.0,,,,,,,2019_2023,2021,12,4,5,True
2021-12-05,104039.0,,,,,,,2019_2023,2021,12,5,6,True
2021-12-06,102649.0,,,,,,,2019_2023,2021,12,6,0,False
2021-12-07,93028.0,,,,,,,2019_2023,2021,12,7,1,False
2021-12-08,142380.0,,,,,,,2019_2023,2021,12,8,2,False
2021-12-09,145314.0,,,,,,,2019_2023,2021,12,9,3,False
2021-12-10,138416.0,,,,,,,2019_2023,2021,12,10,4,False
2021-12-11,116986.0,,,,,,,2019_2023,2021,12,11,5,True
2021-12-12,146480.0,,,,,,,2019_2023,2021,12,12,6,True
2021-12-13,159184.0,,,,,,,2019_2023,2021,12,13,0,False
2021-12-14,161707.0,,,,,,,2019_2023,2021,12,14,1,False
2021-12-15,173321.0,,,,,,,2019_2023,2021,12,15,2,False
2021-12-16,159047.0,,,,,,,2019_2023,2021,12,16,3,False
2021-12-17,135524.0,,,,,,,2019_2023,2021,12,17,4,False
2021-12-18,116080.0,,,,,,,2019_2023,2021,12,18,5,True
2021-12-26,81634.0,,,,,,,2019_2023,2021,12,26,6,True
2021-12-27,82426.0,,,,,,,2019_2023,2021,12,27,0,False
2021-12-28,83995.0,,,,,,,2019_2023,2021,12,28,1,False
2021-12-29,79494.0,,,,,,,2019_2023,2021,12,29,2,False
2021-12-30,64385.0,,,,,,,2019_2023,2021,12,30,3,False
2021-12-31,49846.0,,,,,,,2019_2023,2021,12,31,4,False
2022-01-01,60049.0,,,,,,,2019_2023,2022,1,1,5,True
2022-01-02,68379.0,,,,,,,2019_2023,2022,1,2,6,True
2022-01-03,70901.0,,,,,,,2019_2023,2022,1,3,0,False
2022-01-04,77642.0,,,,,,,2019_2023,2022,1,4,1,False
2022-01-05,68829.0,,,,,,,2019_2023,2022,1,5,2,False
2022-01-06,88070.0,,,,,,,2019_2023,2022,1,6,3,False
2022-01-07,90275.0,,,,,,,2019_2023,2022,1,7,4,False
2022-01-08,75734.0,,,,,,,2019_2023,2022,1,8,5,True
2022-01-09,108094.0,,,,,,,2019_2023,2022,1,9,6,True
2022-01-10,116859.0,,,,,,,2019_2023,2022,1,10,0,False
2022-01-11,118280.0,,,,,,,2019_2023,2022,1,11,1,False
2022-01-12,121817.0,,,,,,,2019_2023,2022,1,12,2,False
2022-01-13,131921.0,,,,,,,2019_2023,2022,1,13,3,False
2022-01-14,114351.0,,,,,,,2019_2023,2022,1,14,4,False
2022-01-15,87310.0,,,,,,,2019_2023,2022,1,15,5,True
2022-01-16,115890.0,,,,,,,2019_2023,2022,1,16,6,True
2022-01-17,123493.0,,,,,,,2019_2023,2022,1,17,0,False
2022-01-18,125228.0,,,,,,,2019_2023,2022,1,18,1,False
2022-01-19,124720.0,,,,,,,2019_2023,2022,1,19,2,False
2022-01-20,125558.0,,,,,,,2019_2023,2022,1,20,3,False
2022-01-21,110583.0,,,,,,,2019_2023,2022,1,21,4,False
2022-01-22,86830.0,,,,,,,2019_2023,2022,1,22,5,True
2022-01-23,113754.0,,,,,,,2019_2023,2022,1,23,6,True
2022-01-24,123522.0,,,,,,,2019_2023,2022,1,24,0,False
2022-01-25,123750.0,,,,,,,2019_2023,2022,1,25,1,False
2022-01-26,127147.0,,,,,,,2019_2023,2022,1,26,2,False
2022-01-27,130569.0,,,,,,,2019_2023,2022,1,27,3,False
2022-01-28,115818.0,,,,,,,2019_2023,2022,1,28,4,False
2022-01-29,95739.0,,,,,,,2019_2023,2022,1,29,5,True
2022-01-30,121779.0,,,,,,,2019_2023,2022,1,30,6,True
2022-01-31,128941.0,,,,,,,2019_2023,2022,1,31,0,False
2022-02-01,132740.0,,,,,,,2019_2023,2022,2,1,1,False
2022-02-02,136717.0,,,,,,,2019_2023,2022,2,2,2,False
2022-02-03,134738.0,,,,,,,2019_2023,2022,2,3,3,False
2022-02-04,112520.0,,,,,,,2019_2023,2022,2,4,4,False
2022-02-05,89546.0,,,,,,,2019_2023,2022,2,5,5,True
2022-02-06,125635.0,,,,,,,2019_2023,2022,2,6,6,True
2022-02-07,133018.0,,,,,,,2019_2023,2022,2,7,0,False
2022-02-08,136732.0,,,,,,,2019_2023,2022,2,8,1,False
2022-02-09,138594.0,,,,,,,2019_2023,2022,2,9,2,False
2022-02-10,141497.0,,,,,,,2019_2023,2022,2,10,3,False
2022-02-11,121097.0,,,,,,,2019_2023,2022,2,11,4,False
2022-02-12,98932.0,,,,,,,2019_2023,2022,2,12,5,True
2022-02-13,131162.0,,,,,,,2019_2023,2022,2,13,6,True
2022-02-14,134660.0,,,,,,,2019_2023,2022,2,14,0,False
2022-02-15,141764.0,,,,,,,2019_2023,2022,2,15,1,False
2022-02-16,143801.0,,,,,,,2019_2023,2022,2,16,2,False
2022-02-17,142112.0,,,,,,,2019_2023,2022,2,17,3,False
2022-02-18,121149.0,,,,,,,2019_2023,2022,2,18,4,False
2022-02-19,99880.0,,,,,,,2019_2023,2022,2,19,5,True
2022-02-20,130184.0,,,,,,,2019_2023,2022,2,20,6,True
2022-02-21,142229.0,,,,,,,2019_2023,2022,2,21,0,False
2022-02-22,150761.0,,,,,,,2019_2023,2022,2,22,1,False
2022-02-23,155154.0,,,,,,,2019_2023,2022,2,23,2,False
2022-02-24,169045.0,,,,,,,2019_2023,2022,2,24,3,False
2022-02-25,131185.0,,,,,,,2019_2023,2022,2,25,4,False
2022-02-26,105575.0,,,,,,,2019_2023,2022,2,26,5,True
2022-02-27,127576.0,,,,,,,2019_2023,2022,2,27,6,True
2022-02-28,135764.0,,,,,,,2019_2023,2022,2,28,0,False
2022-03-01,135965.0,,,,,,,2019_2023,2022,3,1,1,False
2022-03-02,131599.0,,,,,,,2019_2023,2022,3,2,2,False
2022-03-03,126764.0,,,,,,,2019_2023,2022,3,3,3,False
2022-03-04,114159.0,,,,,,,2019_2023,2022,3,4,4,False
2022-03-05,97058.0,,,,,,,2019_2023,2022,3,5,5,True
2022-03-06,129456.0,,,,,,,2019_2023,2022,3,6,6,True
2022-03-07,150616.0,,,,,,,2019_2023,2022,3,7,0,False
2022-03-08,142552.0,,,,,,,2019_2023,2022,3,8,1,False
2022-03-09,145213.0,,,,,,,2019_2023,2022,3,9,2,False
2022-03-10,143792.0,,,,,,,2019_2023,2022,3,10,3,False
2022-03-11,125152.0,,,,,,,2019_2023,2022,3,11,4,False
2022-03-12,101073.0,,,,,,,2019_2023,2022,3,12,5,True
2022-03-13,131118.0,,,,,,,2019_2023,2022,3,13,6,True
2022-03-14,138617.0,,,,,,,2019_2023,2022,3,14,0,False
2022-03-15,140284.0,,,,,,,2019_2023,2022,3,15,1,False
2022-03-16,142842.0,,,,,,,2019_2023,2022,3,16,2,False
2022-03-17,144288.0,,,,,,,2019_2023,2022,3,17,3,False
2022-03-18,125678.0,,,,,,,2019_2023,2022,3,18,4,False
2022-03-19,98573.0,,,,,,,2019_2023,2022,3,19,5,True
2022-03-20,129926.0,,,,,,,2019_2023,2022,3,20,6,True
2022-03-21,138567.0,,,,,,,2019_2023,2022,3,21,0,False
2022-03-22,143340.0,,,,,,,2019_2023,2022,3,22,1,False
2022-03-23,146386.0,,,,,,,2019_2023,2022,3,23,2,False
2022-03-24,145948.0,,,,,,,2019_2023,2022,3,24,3,False
2022-03-25,126331.0,,,,,,,2019_2023,2022,3,25,4,False
2022-03-26,102306.0,,,,,,,2019_2023,2022,3,26,5,True
2022-03-27,129969.0,,,,,,,2019_2023,2022,3,27,6,True
2022-03-28,141896.0,,,,,,,2019_2023,2022,3,28,0,False
2022-03-29,138168.0,,,,,,,2019_2023,2022,3,29,1,False
2022-03-30,144363.0,,,,,,,2019_2023,2022,3,30,2,False
2022-03-31,143556.0,,,,,,,2019_2023,2022,3,31,3,False
2022-04-01,134564.0,,,,,,,2019_2023,2022,4,1,4,False
2022-04-02,101673.0,,,,,,,2019_2023,2022,4,2,5,True
2022-04-03,130829.0,,,,,,,2019_2023,2022,4,3,6,True
2022-04-04,143437.0,,,,,,,2019_2023,2022,4,4,0,False
2022-04-05,147751.0,,,,,,,2019_2023,2022,4,5,1,False
2022-04-06,152898.0,,,,,,,2019_2023,2022,4,6,2,False
2022-04-07,150132.0,,,,,,,2019_2023,2022,4,7,3,False
2022-04-08,130611.0,,,,,,,2019_2023,2022,4,8,4,False
2022-04-09,105401.0,,,,,,,2019_2023,2022,4,9,5,True
2022-04-10,137889.0,,,,,,,2019_2023,2022,4,10,6,True
2022-04-11,150216.0,,,,,,,2019_2023,2022,4,11,0,False
2022-04-12,150234.0,,,,,,,2019_2023,2022,4,12,1,False
2022-04-13,134918.0,,,,,,,2019_2023,2022,4,13,2,False
2022-04-14,109484.0,,,,,,,2019_2023,2022,4,14,3,False
2022-04-15,86612.0,,,,,,,2019_2023,2022,4,15,4,False
2022-04-16,58846.0,,,,,,,2019_2023,2022,4,16,5,True
2022-04-17,68989.0,,,,,,,2019_2023,2022,4,17,6,True
2022-04-18,112529.0,,,,,,,2019_2023,2022,4,18,0,False
2022-04-19,133940.0,,,,,,,2019_2023,2022,4,19,1,False
2022-04-20,139975.0,,,,,,,2019_2023,2022,4,20,2,False
2022-04-21,138666.0,,,,,,,2019_2023,2022,4,21,3,False
2022-04-22,113712.0,,,,,,,2019_2023,2022,4,22,4,False
2022-04-23,92873.0,,,,,,,2019_2023,2022,4,23,5,True
2022-04-24,92729.0,,,,,,,2019_2023,2022,4,24,6,True
2022-04-25,136279.0,,,,,,,2019_2023,2022,4,25,0,False
2022-04-26,145362.0,,,,,,,2019_2023,2022,4,26,1,False
2022-04-27,153137.0,,,,,,,2019_2023,2022,4,27,2,False
2022-04-28,154456.0,,,,,,,2019_2023,2022,4,28,3,False
2022-04-29,133422.0,,,,,,,2019_2023,2022,4,29,4,False
2022-04-30,110769.0,,,,,,,2019_2023,2022,4,30,5,True
2022-05-01,142043.0,,,,,,,2019_2023,2022,5,1,6,True
2022-05-02,155656.0,,,,,,,2019_2023,2022,5,2,0,False
2022-05-03,155881.0,,,,,,,2019_2023,2022,5,3,1,False
2022-05-04,158877.0,,,,,,,2019_2023,2022,5,4,2,False
2022-05-05,152772.0,,,,,,,2019_2023,2022,5,5,3,False
2022-05-06,139825.0,,,,,,,2019_2023,2022,5,6,4,False
2022-05-07,111776.0,,,,,,,2019_2023,2022,5,7,5,True
2022-05-08,141807.0,,,,,,,2019_2023,2022,5,8,6,True
2022-05-09,154585.0,,,,,,,2019_2023,2022,5,9,0,False
2022-05-10,154756.0,,,,,,,2019_2023,2022,5,10,1,False
2022-05-11,157784.0,,,,,,,2019_2023,2022,5,11,2,False
2022-05-12,155479.0,,,,,,,2019_2023,2022,5,12,3,False
2022-05-13,132045.0,,,,,,,2019_2023,2022,5,13,4,False
2022-05-14,95909.0,,,,,,,2019_2023,2022,5,14,5,True
2022-05-15,141558.0,,,,,,,2019_2023,2022,5,15,6,True
2022-05-16,153617.0,,,,,,,2019_2023,2022,5,16,0,False
2022-05-17,156581.0,,,,,,,2019_2023,2022,5,17,1,False
2022-05-18,161027.0,,,,,,,2019_2023,2022,5,18,2,False
2022-05-19,161280.0,,,,,,,2019_2023,2022,5,19,3,False
2022-05-20,132335.0,,,,,,,2019_2023,2022,5,20,4,False
2022-05-21,113642.0,,,,,,,2019_2023,2022,5,21,5,True
2022-05-22,150164.0,,,,,,,2019_2023,2022,5,22,6,True
2022-05-23,155342.0,,,,,,,2019_2023,2022,5,23,0,False
2022-05-24,159004.0,,,,,,,2019_2023,2022,5,24,1,False
2022-05-25,165584.0,,,,,,,2019_2023,2022,5,25,2,False
2022-05-26,158323.0,,,,,,,2019_2023,2022,5,26,3,False
2022-05-27,124782.0,,,,,,,2019_2023,2022,5,27,4,False
2022-05-28,104052.0,,,,,,,2019_2023,2022,5,28,5,True
2022-05-29,142792.0,,,,,,,2019_2023,2022,5,29,6,True
2022-05-30,153731.0,,,,,,,2019_2023,2022,5,30,0,False
2022-05-31,146682.0,,,,,,,2019_2023,2022,5,31,1,False
2022-06-01,84738.0,,,,,,,2019_2023,2022,6,1,2,False
2022-06-02,99764.0,,,,,,,2019_2023,2022,6,2,3,False
2022-06-03,99432.0,,,,,,,2019_2023,2022,6,3,4,False
2022-06-04,94882.0,,,,,,,2019_2023,2022,6,4,5,True
2022-06-05,153191.0,,,,,,,2019_2023,2022,6,5,6,True
2022-06-06,166070.0,,,,,,,2019_2023,2022,6,6,0,False
2022-06-07,178887.0,,,,,,,2019_2023,2022,6,7,1,False
2022-06-08,178955.0,,,,,,,2019_2023,2022,6,8,2,False
2022-06-09,166412.0,,,,,,,2019_2023,2022,6,9,3,False
2022-06-10,133069.0,,,,,,,2019_2023,2022,6,10,4,False
2022-06-11,110023.0,,,,,,,2019_2023,2022,6,11,5,True
2022-06-12,139449.0,,,,,,,2019_2023,2022,6,12,6,True
2022-06-13,147593.0,,,,,,,2019_2023,2022,6,13,0,False
2022-06-14,158508.0,,,,,,,2019_2023,2022,6,14,1,False
2022-06-15,164847.0,,,,,,,2019_2023,2022,6,15,2,False
2022-06-16,153371.0,,,,,,,2019_2023,2022,6,16,3,False
2022-06-17,112346.0,,,,,,,2019_2023,2022,6,17,4,False
2022-06-18,91916.0,,,,,,,2019_2023,2022,6,18,5,True
2022-06-19,135722.0,,,,,,,2019_2023,2022,6,19,6,True
2022-06-20,147706.0,,,,,,,2019_2023,2022,6,20,0,False
2022-06-21,155944.0,,,,,,,2019_2023,2022,6,21,1,False
2022-06-22,147902.0,,,,,,,2019_2023,2022,6,22,2,False
2022-06-23,132252.0,,,,,,,2019_2023,2022,6,23,3,False
2022-06-24,97856.0,,,,,,,2019_2023,2022,6,24,4,False
2022-06-25,77704.0,,,,,,,2019_2023,2022,6,25,5,True
2022-06-26,122456.0,,,,,,,2019_2023,2022,6,26,6,True
2022-06-27,140698.0,,,,,,,2019_2023,2022,6,27,0,False
2022-06-28,156894.0,,,,,,,2019_2023,2022,6,28,1,False
2022-06-29,155828.0,,,,,,,2019_2023,2022,6,29,2,False
2022-06-30,137082.0,,,,,,,2019_2023,2022,6,30,3,False
2022-07-01,102145.0,,,,,,,2019_2023,2022,7,1,4,False
2022-07-02,81199.0,,,,,,,2019_2023,2022,7,2,5,True
2022-07-03,125315.0,,,,,,,2019_2023,2022,7,3,6,True
2022-07-04,121658.0,,,,,,,2019_2023,2022,7,4,0,False
2022-07-05,136878.0,,,,,,,2019_2023,2022,7,5,1,False
2022-07-06,147024.0,,,,,,,2019_2023,2022,7,6,2,False
2022-07-07,128406.0,,,,,,,2019_2023,2022,7,7,3,False
2022-07-08,93170.0,,,,,,,2019_2023,2022,7,8,4,False
2022-07-09,76725.0,,,,,,,2019_2023,2022,7,9,5,True
2022-07-10,124623.0,,,,,,,2019_2023,2022,7,10,6,True
2022-07-11,124473.0,,,,,,,2019_2023,2022,7,11,0,False
2022-07-12,135232.0,,,,,,,2019_2023,2022,7,12,1,False
2022-07-13,138020.0,,,,,,,2019_2023,2022,7,13,2,False
2022-07-14,125830.0,,,,,,,2019_2023,2022,7,14,3,False
2022-07-15,90830.0,,,,,,,2019_2023,2022,7,15,4,False
2022-07-16,74841.0,,,,,,,2019_2023,2022,7,16,5,True
2022-07-17,120697.0,,,,,,,2019_2023,2022,7,17,6,True
2022-07-18,135960.0,,,,,,,2019_2023,2022,7,18,0,False
2022-07-19,143912.0,,,,,,,2019_2023,2022,7,19,1,False
2022-07-20,143536.0,,,,,,,2019_2023,2022,7,20,2,False
2022-07-21,125147.0,,,,,,,2019_2023,2022,7,21,3,False
2022-07-22,90423.0,,,,,,,2019_2023,2022,7,22,4,False
2022-07-23,73429.0,,,,,,,2019_2023,2022,7,23,5,True
2022-07-24,118399.0,,,,,,,2019_2023,2022,7,24,6,True
2022-07-25,128881.0,,,,,,,2019_2023,2022,7,25,0,False
2022-07-26,136652.0,,,,,,,2019_2023,2022,7,26,1,False
2022-07-27,136368.0,,,,,,,2019_2023,2022,7,27,2,False
2022-07-28,119105.0,,,,,,,2019_2023,2022,7,28,3,False
2022-07-29,89660.0,,,,,,,2019_2023,2022,7,29,4,False
2022-07-30,67894.0,,,,,,,2019_2023,2022,7,30,5,True
2022-07-31,96043.0,,,,,,,2019_2023,2022,7,31,6,True
2022-08-01,102021.0,,,,,,,2019_2023,2022,8,1,0,False
2022-08-02,98936.0,,,,,,,2019_2023,2022,8,2,1,False
2022-08-03,94215.0,,,,,,,2019_2023,2022,8,3,2,False
2022-08-04,84968.0,,,,,,,2019_2023,2022,8,4,3,False
2022-08-05,66952.0,,,,,,,2019_2023,2022,8,5,4,False
2022-08-06,53910.0,,,,,,,2019_2023,2022,8,6,5,True
2022-08-07,61642.0,,,,,,,2019_2023,2022,8,7,6,True
2022-08-08,60820.0,,,,,,,2019_2023,2022,8,8,0,False
2022-08-09,60137.0,,,,,,,2019_2023,2022,8,9,1,False
2022-08-10,57887.0,,,,,,,2019_2023,2022,8,10,2,False
2022-08-11,55654.0,,,,,,,2019_2023,2022,8,11,3,False
2022-08-12,48701.0,,,,,,,2019_2023,2022,8,12,4,False
2022-08-13,42500.0,,,,,,,2019_2023,2022,8,13,5,True
2022-08-14,36029.0,,,,,,,2019_2023,2022,8,14,6,True
2022-08-15,44043.0,,,,,,,2019_2023,2022,8,15,0,False
2022-08-16,46994.0,,,,,,,2019_2023,2022,8,16,1,False
2022-08-17,45934.0,,,,,,,2019_2023,2022,8,17,2,False
2022-08-18,48912.0,,,,,,,2019_2023,2022,8,18,3,False
2022-08-19,49340.0,,,,,,,2019_2023,2022,8,19,4,False
2022-08-20,46013.0,,,,,,,2019_2023,2022,8,20,5,True
2022-08-21,57278.0,,,,,,,2019_2023,2022,8,21,6,True
2022-08-22,61495.0,,,,,,,2019_2023,2022,8,22,0,False
2022-08-23,63765.0,,,,,,,2019_2023,2022,8,23,1,False
2022-08-24,66799.0,,,,,,,2019_2023,2022,8,24,2,False
2022-08-25,69456.0,,,,,,,2019_2023,2022,8,25,3,False
2022-08-26,71372.0,,,,,,,2019_2023,2022,8,26,4,False
2022-08-27,68086.0,,,,,,,2019_2023,2022,8,27,5,True
2022-08-28,92013.0,,,,,,,2019_2023,2022,8,28,6,True
2022-08-29,103548.0,,,,,,,2019_2023,2022,8,29,0,False
2022-08-30,108191.0,,,,,,,2019_2023,2022,8,30,1,False
2022-08-31,121592.0,,,,,,,2019_2023,2022,8,31,2,False
2022-09-01,121667.0,,,,,,,2019_2023,2022,9,1,3,False
2022-09-02,107969.0,,,,,,,2019_2023,2022,9,2,4,False
2022-09-03,95745.0,,,,,,,2019_2023,2022,9,3,5,True
2022-09-04,131296.0,,,,,,,2019_2023,2022,9,4,6,True
2022-09-05,142033.0,,,,,,,2019_2023,2022,9,5,0,False
2022-09-06,146126.0,,,,,,,2019_2023,2022,9,6,1,False
2022-09-07,147996.0,,,,,,,2019_2023,2022,9,7,2,False
2022-09-08,142798.0,,,,,,,2019_2023,2022,9,8,3,False
2022-09-09,118376.0,,,,,,,2019_2023,2022,9,9,4,False
2022-09-10,100003.0,,,,,,,2019_2023,2022,9,10,5,True
2022-09-11,139943.0,,,,,,,2019_2023,2022,9,11,6,True
2022-09-12,151412.0,,,,,,,2019_2023,2022,9,12,0,False
2022-09-13,154186.0,,,,,,,2019_2023,2022,9,13,1,False
2022-09-14,156556.0,,,,,,,2019_2023,2022,9,14,2,False
2022-09-15,161865.0,,,,,,,2019_2023,2022,9,15,3,False
