Anno,Mese,Cerchia,Incidenti,Morti,Feriti,month_start,inside_mura_spagnole,total_accesses,mean_daily_accesses,days_observed,source_days_hourly_category,source_days_daily_total,accesses_persone,accesses_merci,accesses_bus,accesses_altro,accesses_nc,share_persone,share_merci,share_bus,share_altro,share_nc,incidents_per_100k_area_c_accesses,injuries_per_100k_area_c_accesses,deaths_per_100k_area_c_accesses
2024,8,Dalla Cerchia dei Navigli alle Mura Spagnole,15,1,20,2024-08-01,True,81864.0,81864.0,1.0,0.0,1.0,,,,,,,,,,,18.323072412782174,24.430763217042898,1.221538160852145
2024,8,Dalla Nuova Circonvallazione ai confini del Comune,252,0,312,2024-08-01,False,,,,,,,,,,,,,,,,,,
2024,8,Dalle Mura Spagnole alla Nuova Circonvallazione,100,2,117,2024-08-01,False,,,,,,,,,,,,,,,,,,
2024,8,Entro la Cerchia dei Navigli,15,0,16,2024-08-01,True,81864.0,81864.0,1.0,0.0,1.0,,,,,,,,,,,18.323072412782174,19.54461057363432,0.0
2024,8,Senza indicazioni,15,0,21,2024-08-01,False,,,,,,,,,,,,,,,,,,
2024,9,Dalla Cerchia dei Navigli alle Mura Spagnole,47,0,57,2024-09-01,True,4000445.0,133348.16666666666,30.0,0.0,30.0,,,,,,,,,,,1.1748692957908433,1.4248414863846397,0.0
2024,9,Dalla Nuova Circonvallazione ai confini del Comune,400,1,521,2024-09-01,False,,,,,,,,,,,,,,,,,,
2024,9,Dalle Mura Spagnole alla Nuova Circonvallazione,221,0,264,2024-09-01,False,,,,,,,,,,,,,,,,,,
2024,9,Entro la Cerchia dei Navigli,20,0,25,2024-09-01,True,4000445.0,133348.16666666666,30.0,0.0,30.0,,,,,,,,,,,0.49994438118759293,0.6249304764844911,0.0
2024,9,Senza indicazioni,33,0,39,2024-09-01,False,,,,,,,,,,,,,,,,,,
2024,10,Dalla Cerchia dei Navigli alle Mura Spagnole,43,1,52,2024-10-01,True,4016358.0,129559.93548387097,31.0,0.0,31.0,,,,,,,,,,,1.0706216925881606,1.2947053026647524,0.02489817889739909
2024,10,Dalla Nuova Circonvallazione ai confini del Comune,431,2,519,2024-10-01,False,,,,,,,,,,,,,,,,,,
2024,10,Dalle Mura Spagnole alla Nuova Circonvallazione,221,0,268,2024-10-01,False,,,,,,,,,,,,,,,,,,
2024,10,Entro la Cerchia dei Navigli,23,0,24,2024-10-01,True,4016358.0,129559.93548387097,31.0,0.0,31.0,,,,,,,,,,,0.5726581146401789,0.5975562935375781,0.0
2024,10,Senza indicazioni,35,0,43,2024-10-01,False,,,,,,,,,,,,,,,,,,
2024,11,Dalla Cerchia dei Navigli alle Mura Spagnole,33,0,39,2024-11-01,True,3712977.0,128033.68965517242,29.0,0.0,29.0,,,,,,,,,,,0.8887746948068894,1.0503700938626876,0.0
2024,11,Dalla Nuova Circonvallazione ai confini del Comune,419,4,506,2024-11-01,False,,,,,,,,,,,,,,,,,,
2024,11,Dalle Mura Spagnole alla Nuova Circonvallazione,225,1,275,2024-11-01,False,,,,,,,,,,,,,,,,,,
2024,11,Entro la Cerchia dei Navigli,19,0,24,2024-11-01,True,3712977.0,128033.68965517242,29.0,0.0,29.0,,,,,,,,,,,0.511718763676694,0.6463815962231924,0.0
2024,11,Senza indicazioni,28,0,38,2024-11-01,False,,,,,,,,,,,,,,,,,,
2024,12,Dalla Cerchia dei Navigli alle Mura Spagnole,34,0,39,2024-12-01,True,,,,,,,,,,,,,,,,,,
2024,12,Dalla Nuova Circonvallazione ai confini del Comune,363,2,449,2024-12-01,False,,,,,,,,,,,,,,,,,,
2024,12,Dalle Mura Spagnole alla Nuova Circonvallazione,191,3,230,2024-12-01,False,,,,,,,,,,,,,,,,,,
2024,12,Entro la Cerchia dei Navigli,22,0,26,2024-12-01,True,,,,,,,,,,,,,,,,,,
2024,12,Senza indicazioni,28,1,34,2024-12-01,False,,,,,,,,,,,,,,,,,,
