data;timeIndex;NC;ALTRO;BUS;MERCI;PERSONE;areac
2013-11-24;16:00;349;7;35;69;4556;0
2013-11-24;16:30;331;13;34;85;4284;0
2013-11-24;17:00;335;5;42;77;4399;0
2013-11-24;17:30;350;12;42;70;4075;0
2013-11-24;18:00;322;10;39;55;4026;0
2013-11-24;18:30;331;6;31;80;3862;0
2013-11-24;19:00;296;8;27;58;3790;0
2013-11-24;19:30;281;6;29;68;3499;0
2013-11-24;20:00;245;7;29;54;3059;0
2013-11-24;20:30;253;5;19;36;2388;0
2013-11-24;21:00;211;1;27;41;1869;0
2013-11-24;21:30;187;5;17;37;1728;0
2013-11-24;22:00;174;2;23;43;1721;0
2013-11-24;22:30;172;6;17;26;1683;0
2013-11-24;23:00;171;4;16;26;1607;0
2013-11-24;23:30;138;6;18;36;1363;0
2013-11-25;00:00;119;4;18;28;1034;0
2013-11-25;00:30;89;4;24;25;733;0
2013-11-25;01:00;60;4;12;24;483;0
2013-11-25;01:30;51;8;8;23;336;0
2013-11-25;02:00;51;9;1;16;245;0
2013-11-25;02:30;55;6;;22;185;0
2013-11-25;03:00;58;3;;22;158;0
2013-11-25;03:30;51;8;;36;143;0
2013-11-25;04:00;63;5;;44;168;0
2013-11-25;04:30;76;10;1;49;295;0
2013-11-25;05:00;81;9;8;83;391;0
2013-11-25;05:30;99;34;14;152;622;0
2013-11-25;06:00;105;57;20;243;975;0
2013-11-25;06:30;165;85;57;593;1809;0
2013-11-25;07:00;293;104;68;956;3020;0
2013-11-25;07:30;305;64;92;576;2553;1
2013-11-25;08:00;409;78;81;674;3108;1
2013-11-25;08:30;452;80;74;669;3327;1
2013-11-25;09:00;480;59;81;684;3384;1
2013-11-25;09:30;443;76;65;787;3232;1
2013-11-25;10:00;442;91;57;763;3147;1
2013-11-25;10:30;448;86;62;717;2972;1
2013-11-25;11:00;403;76;49;641;2812;1
2013-11-25;11:30;387;67;61;657;2690;1
2013-11-25;12:00;358;52;61;484;2499;1
2013-11-25;12:30;363;55;62;374;2548;1
2013-11-25;13:00;315;40;61;370;2573;1
2013-11-25;13:30;305;32;56;521;2356;1
2013-11-25;14:00;325;37;58;537;2612;1
2013-11-25;14:30;331;45;51;563;2836;1
2013-11-25;15:00;316;32;54;525;2906;1
2013-11-25;15:30;308;46;61;445;2965;1
2013-11-25;16:00;317;27;58;387;3043;1
2013-11-25;16:30;315;22;77;322;3037;1
2013-11-25;17:00;343;25;73;264;3035;1
2013-11-25;17:30;338;27;60;176;3017;1
2013-11-25;18:00;295;19;72;163;2878;1
2013-11-25;18:30;262;12;66;115;2859;1
2013-11-25;19:00;261;13;63;69;2562;1
2013-11-25;19:30;369;13;43;143;5221;0
2013-11-25;20:00;346;9;39;79;4077;0
2013-11-25;20:30;234;10;25;68;3130;0
2013-11-25;21:00;220;11;27;49;2065;0
2013-11-25;21:30;152;9;21;61;1698;0
2013-11-25;22:00;146;3;20;35;1636;0
2013-11-25;22:30;186;6;21;44;1676;0
2013-11-25;23:00;151;9;23;42;1629;0
2013-11-25;23:30;123;6;19;40;1507;0
2013-11-26;00:00;123;6;24;31;1168;0
2013-11-26;00:30;93;5;19;34;696;0
2013-11-26;01:00;69;6;14;23;410;0
2013-11-26;01:30;54;6;6;30;313;0
2013-11-26;02:00;57;4;1;27;166;0
2013-11-26;02:30;55;5;;26;152;0
2013-11-26;03:00;40;6;;26;123;0
2013-11-26;03:30;39;6;;35;114;0
2013-11-26;04:00;52;9;;42;167;0
2013-11-26;04:30;64;12;;78;228;0
2013-11-26;05:00;59;18;8;89;375;0
2013-11-26;05:30;83;58;9;177;602;0
2013-11-26;06:00;117;63;23;279;920;0
2013-11-26;06:30;151;108;49;621;1674;0
2013-11-26;07:00;198;120;80;1019;2946;0
2013-11-26;07:30;277;69;86;719;2590;1
2013-11-26;08:00;338;95;73;713;3223;1
2013-11-26;08:30;425;87;82;739;3598;1
2013-11-26;09:00;489;85;88;754;3748;1
2013-11-26;09:30;957;85;77;756;3292;1
2013-11-26;10:00;651;103;63;765;3420;1
2013-11-26;10:30;424;100;56;782;3228;1
2013-11-26;11:00;391;79;56;761;3090;1
2013-11-26;11:30;340;92;52;673;3002;1
2013-11-26;12:00;359;54;57;466;2953;1
2013-11-26;12:30;366;53;63;400;3019;1
2013-11-26;13:00;323;57;60;458;2703;1
2013-11-26;13:30;320;42;54;528;2596;1
2013-11-26;14:00;328;39;59;535;2728;1
2013-11-26;14:30;386;56;56;584;3058;1
2013-11-26;15:00;350;43;51;535;3015;1
2013-11-26;15:30;370;45;55;480;3119;1
2013-11-26;16:00;346;38;58;433;3146;1
2013-11-26;16:30;320;38;72;368;3198;1
2013-11-26;17:00;327;26;66;286;3214;1
2013-11-26;17:30;350;21;70;220;3219;1
2013-11-26;18:00;308;14;63;156;3030;1
2013-11-26;18:30;295;16;66;120;3150;1
2013-11-26;19:00;274;22;63;73;2941;1
2013-11-26;19:30;403;15;53;152;5413;0
2013-11-26;20:00;358;20;37;95;4466;0
2013-11-26;20:30;284;10;29;91;3432;0
2013-11-26;21:00;224;8;22;48;2452;0
2013-11-26;21:30;176;7;23;44;1736;0
2013-11-26;22:00;166;10;22;53;1753;0
2013-11-26;22:30;159;3;16;40;1896;0
2013-11-26;23:00;190;5;20;30;1927;0
2013-11-26;23:30;178;9;18;33;1841;0
2013-11-27;00:00;153;3;17;31;1410;0
2013-11-27;00:30;121;6;20;27;970;0
2013-11-27;01:00;86;4;13;23;657;0
2013-11-27;01:30;66;9;5;24;405;0
2013-11-27;02:00;81;4;;23;281;0
2013-11-27;02:30;68;5;;28;228;0
2013-11-27;03:00;59;7;;22;202;0
2013-11-27;03:30;69;4;1;31;185;0
2013-11-27;04:00;59;10;;36;217;0
2013-11-27;04:30;58;15;1;64;246;0
2013-11-27;05:00;69;17;11;97;326;0
2013-11-27;05:30;98;48;11;166;582;0
2013-11-27;06:00;90;56;24;215;895;0
2013-11-27;06:30;145;78;55;608;1722;0
2013-11-27;07:00;220;123;61;963;2932;0
2013-11-27;07:30;294;78;81;659;2453;1
2013-11-27;08:00;320;67;76;678;3204;1
2013-11-27;08:30;366;72;66;710;3416;1
2013-11-27;09:00;428;73;81;759;3538;1
2013-11-27;09:30;371;94;82;792;3579;1
2013-11-27;10:00;395;110;59;830;3424;1
2013-11-27;10:30;451;94;56;789;3413;1
2013-11-27;11:00;428;78;50;739;3223;1
2013-11-27;11:30;361;60;56;630;3102;1
2013-11-27;12:00;366;65;57;526;3046;1
2013-11-27;12:30;351;54;56;433;3041;1
2013-11-27;13:00;339;60;62;423;2753;1
2013-11-27;13:30;315;44;56;514;2716;1
2013-11-27;14:00;360;58;57;615;2829;1
2013-11-27;14:30;363;34;52;578;3139;1
2013-11-27;15:00;361;44;48;540;3065;1
2013-11-27;15:30;347;25;48;486;3133;1
2013-11-27;16:00;351;39;55;427;3221;1
2013-11-27;16:30;320;33;72;370;3228;1
2013-11-27;17:00;338;30;70;297;3231;1
2013-11-27;17:30;331;25;62;258;3334;1
2013-11-27;18:00;331;24;59;163;3443;1
2013-11-27;18:30;314;17;61;111;3300;1
2013-11-27;19:00;311;14;65;84;3123;1
2013-11-27;19:30;404;14;45;171;5851;0
2013-11-27;20:00;406;19;39;107;4727;0
2013-11-27;20:30;352;7;30;83;3665;0
2013-11-27;21:00;277;15;20;78;2445;0
2013-11-27;21:30;234;7;22;57;2026;0
2013-11-27;22:00;192;13;22;45;1865;0
2013-11-27;22:30;176;2;17;45;2061;0
2013-11-27;23:00;192;8;16;50;2046;0
2013-11-27;23:30;190;2;19;41;1950;0
2013-11-28;00:00;201;3;16;43;1574;0
2013-11-28;00:30;120;1;21;34;1154;0
2013-11-28;01:00;96;7;14;23;754;0
2013-11-28;01:30;78;4;5;33;506;0
2013-11-28;02:00;81;2;1;22;345;0
2013-11-28;02:30;70;4;;29;293;0
2013-11-28;03:00;76;10;;28;232;0
2013-11-28;03:30;67;7;;38;198;0
2013-11-28;04:00;70;5;1;43;192;0
2013-11-28;04:30;94;9;1;80;291;0
2013-11-28;05:00;67;17;11;84;418;0
2013-11-28;05:30;81;24;10;157;623;0
2013-11-28;06:00;94;60;29;265;919;0
2013-11-28;06:30;152;95;48;580;1701;0
2013-11-28;07:00;230;115;76;981;2946;0
2013-11-28;07:30;235;81;94;704;2647;1
2013-11-28;08:00;341;72;76;710;3344;1
2013-11-28;08:30;404;91;74;704;3481;1
2013-11-28;09:00;449;95;87;761;3787;1
2013-11-28;09:30;461;100;81;769;3569;1
2013-11-28;10:00;432;102;60;831;3565;1
2013-11-28;10:30;446;92;49;807;3444;1
2013-11-28;11:00;409;86;60;724;3341;1
2013-11-28;11:30;369;73;58;658;3102;1
2013-11-28;12:00;375;72;68;503;3104;1
2013-11-28;12:30;373;45;55;438;3146;1
2013-11-28;13:00;394;51;61;425;2908;1
2013-11-28;13:30;321;40;51;494;2598;1
2013-11-28;14:00;368;44;62;580;2905;1
2013-11-28;14:30;375;44;59;647;3162;1
2013-11-28;15:00;366;39;58;567;3151;1
2013-11-28;15:30;372;41;52;492;3189;1
2013-11-28;16:00;353;34;57;412;3208;1
2013-11-28;16:30;380;28;71;371;3317;1
2013-11-28;17:00;335;29;68;252;3292;1
2013-11-28;17:30;348;21;63;251;3106;1
2013-11-28;18:00;348;26;64;218;4305;0
2013-11-28;18:30;354;21;59;136;4343;0
2013-11-28;19:00;364;20;67;130;4147;0
2013-11-28;19:30;452;23;43;119;5399;0
2013-11-28;20:00;403;18;43;124;5303;0
2013-11-28;20:30;369;16;24;93;4223;0
2013-11-28;21:00;271;6;28;67;2980;0
2013-11-28;21:30;225;7;18;44;2292;0
2013-11-28;22:00;218;3;20;53;2025;0
2013-11-28;22:30;187;11;20;40;2222;0
2013-11-28;23:00;218;13;17;43;2348;0
2013-11-28;23:30;233;10;20;44;2306;0
2013-11-29;00:00;168;7;20;34;1914;0
2013-11-29;00:30;154;3;17;42;1336;0
2013-11-29;01:00;95;6;10;25;877;0
2013-11-29;01:30;87;4;9;26;657;0
2013-11-29;02:00;79;5;2;38;417;0
2013-11-29;02:30;105;3;;20;330;0
2013-11-29;03:00;72;7;;33;305;0
2013-11-29;03:30;86;7;;34;259;0
2013-11-29;04:00;65;13;;32;236;0
2013-11-29;04:30;70;8;;71;299;0
2013-11-29;05:00;70;24;12;95;450;0
2013-11-29;05:30;84;33;11;177;600;0
2013-11-29;06:00;107;53;27;255;864;0
2013-11-29;06:30;143;101;48;593;1708;0
2013-11-29;07:00;232;105;67;930;2930;0
2013-11-29;07:30;267;81;80;681;2560;1
2013-11-29;08:00;324;76;80;712;3250;1
2013-11-29;08:30;410;80;76;711;3541;1
2013-11-29;09:00;468;102;83;765;3730;1
2013-11-29;09:30;447;94;79;846;3651;1
2013-11-29;10:00;421;109;59;808;3397;1
2013-11-29;10:30;398;103;53;780;3256;1
2013-11-29;11:00;428;101;49;755;3343;1
2013-11-29;11:30;366;92;54;649;3285;1
2013-11-29;12:00;359;77;67;572;3061;1
2013-11-29;12:30;365;71;58;444;3152;1
2013-11-29;13:00;345;55;63;453;2926;1
2013-11-29;13:30;312;25;52;518;2738;1
2013-11-29;14:00;370;48;48;586;2760;1
2013-11-29;14:30;361;46;58;620;3111;1
2013-11-29;15:00;388;43;61;537;3212;1
2013-11-29;15:30;388;43;55;480;3185;1
2013-11-29;16:00;349;28;58;407;3270;1
2013-11-29;16:30;322;32;69;330;3182;1
2013-11-29;17:00;327;16;62;313;3109;1
2013-11-29;17:30;344;32;64;211;3259;1
2013-11-29;18:00;330;23;58;166;3256;1
2013-11-29;18:30;348;11;61;146;3167;1
2013-11-29;19:00;280;13;57;94;2981;1
2013-11-29;19:30;429;19;51;150;5646;0
2013-11-29;20:00;395;14;41;104;4853;0
2013-11-29;20:30;341;17;31;91;4449;0
2013-11-29;21:00;280;15;24;63;3295;0
2013-11-29;21:30;250;15;17;60;2656;0
2013-11-29;22:00;207;8;21;49;2546;0
2013-11-29;22:30;217;11;20;32;2534;0
2013-11-29;23:00;229;10;17;50;2774;0
2013-11-29;23:30;227;8;16;48;2643;0
2013-11-30;00:00;203;6;17;46;2605;0
2013-11-30;00:30;172;9;22;36;2132;0
2013-11-30;01:00;144;10;12;30;1599;0
2013-11-30;01:30;160;6;11;34;1246;0
2013-11-30;02:00;107;5;15;26;931;0
2013-11-30;02:30;107;7;9;37;761;0
2013-11-30;03:00;119;6;15;20;657;0
2013-11-30;03:30;105;7;12;28;583;0
2013-11-30;04:00;95;10;10;36;533;0
2013-11-30;04:30;80;6;8;69;510;0
2013-11-30;05:00;87;14;17;51;564;0
2013-11-30;05:30;71;25;13;127;634;0
2013-11-30;06:00;68;17;33;123;644;0
2013-11-30;06:30;93;34;37;244;964;0
2013-11-30;07:00;111;47;42;374;1087;0
2013-11-30;07:30;137;51;40;436;1925;0
2013-11-30;08:00;176;56;50;416;2211;0
2013-11-30;08:30;286;56;38;414;2604;0
2013-11-30;09:00;332;63;44;351;3275;0
2013-11-30;09:30;362;54;39;339;4140;0
2013-11-30;10:00;398;60;38;361;4375;0
2013-11-30;10:30;403;47;36;307;4330;0
2013-11-30;11:00;345;53;37;312;4589;0
2013-11-30;11:30;378;40;44;252;4625;0
2013-11-30;12:00;338;38;40;236;4552;0
2013-11-30;12:30;370;33;46;199;4542;0
2013-11-30;13:00;292;26;46;186;4129;0
2013-11-30;13:30;278;26;42;160;3595;0
2013-11-30;14:00;285;14;43;155;3352;0
2013-11-30;14:30;297;27;49;126;3780;0
2013-11-30;15:00;287;24;39;140;4113;0
2013-11-30;15:30;357;22;46;148;4356;0
2013-11-30;16:00;357;25;40;128;4490;0
2013-11-30;16:30;342;14;47;105;4567;0
2013-11-30;17:00;335;20;74;111;4561;0
2013-11-30;17:30;325;17;47;123;4413;0
2013-11-30;18:00;295;15;42;102;4369;0
2013-11-30;18:30;294;14;50;100;4229;0
2013-11-30;19:00;287;12;40;113;4194;0
2013-11-30;19:30;288;10;35;104;4236;0
2013-11-30;20:00;290;6;36;83;4473;0
2013-11-30;20:30;299;8;23;71;3698;0
2013-11-30;21:00;253;3;24;57;3008;0
2013-11-30;21:30;211;6;19;48;2460;0
2013-11-30;22:00;210;5;24;40;2490;0
2013-11-30;22:30;192;5;21;48;2578;0
2013-11-30;23:00;198;10;17;40;2776;0
2013-11-30;23:30;207;6;21;51;2818;0
2013-12-01;00:00;218;5;20;32;3018;0
2013-12-01;00:30;199;11;25;40;2553;0
2013-12-01;01:00;166;8;19;36;2005;0
2013-12-01;01:30;162;9;13;22;1621;0
2013-12-01;02:00;149;1;11;43;1191;0
2013-12-01;02:30;93;6;13;27;894;0
2013-12-01;03:00;99;12;11;40;724;0
2013-12-01;03:30;111;7;11;11;585;0
2013-12-01;04:00;87;4;10;26;539;0
2013-12-01;04:30;79;2;9;37;489;0
2013-12-01;05:00;83;3;10;29;438;0
2013-12-01;05:30;75;7;14;36;488;0
2013-12-01;06:00;63;8;24;36;465;0
2013-12-01;06:30;68;7;21;46;680;0
2013-12-01;07:00;58;4;24;62;565;0
2013-12-01;07:30;64;7;32;74;775;0
2013-12-01;08:00;74;9;33;94;928;0
2013-12-01;08:30;91;7;31;87;1297;0
2013-12-01;09:00;141;12;36;87;1836;0
2013-12-01;09:30;176;9;34;102;2697;0
2013-12-01;10:00;233;12;38;119;3339;0
2013-12-01;10:30;226;20;38;110;3846;0
2013-12-01;11:00;271;13;33;93;3842;0
2013-12-01;11:30;235;14;33;96;3746;0
2013-12-01;12:00;244;16;36;85;3740;0
2013-12-01;12:30;259;6;37;71;3722;0
2013-12-01;13:00;220;12;39;69;3122;0
2013-12-01;13:30;187;10;29;57;2686;0
2013-12-01;14:00;222;18;39;56;2861;0
2013-12-01;14:30;242;16;33;96;3662;0
2013-12-01;15:00;281;12;40;76;4336;0
2013-12-01;15:30;297;7;34;84;4510;0
2013-12-01;16:00;285;7;31;74;4592;0
2013-12-01;16:30;313;12;39;78;4371;0
2013-12-01;17:00;282;8;47;82;4425;0
2013-12-01;17:30;294;12;25;63;4238;0
2013-12-01;18:00;287;10;33;56;4303;0
2013-12-01;18:30;262;13;34;60;3951;0
2013-12-01;19:00;256;8;29;48;3805;0
2013-12-01;19:30;262;6;24;67;3542;0
2013-12-01;20:00;235;4;30;75;3223;0
2013-12-01;20:30;153;4;22;44;2325;0
2013-12-01;21:00;154;4;20;31;2068;0
2013-12-01;21:30;171;6;22;41;1889;0
2013-12-01;22:00;165;8;17;34;1935;0
2013-12-01;22:30;166;2;22;35;1820;0
2013-12-01;23:00;143;12;16;45;1527;0
2013-12-01;23:30;103;4;18;34;1387;0
2013-12-02;00:00;96;4;13;28;1036;0
2013-12-02;00:30;83;4;19;19;738;0
2013-12-02;01:00;62;6;12;27;467;0
2013-12-02;01:30;78;3;3;26;325;0
2013-12-02;02:00;62;5;;23;219;0
2013-12-02;02:30;47;5;;24;173;0
2013-12-02;03:00;51;3;;15;164;0
2013-12-02;03:30;68;5;1;27;139;0
2013-12-02;04:00;48;9;;39;146;0
2013-12-02;04:30;68;10;1;59;240;0
2013-12-02;05:00;91;13;11;79;375;0
2013-12-02;05:30;83;34;12;155;663;0
2013-12-02;06:00;118;63;27;267;959;0
2013-12-02;06:30;162;85;45;569;1790;0
2013-12-02;07:00;220;107;76;951;3060;0
2013-12-02;07:30;260;79;79;580;2646;1
2013-12-02;08:00;296;87;84;688;3155;1
2013-12-02;08:30;353;78;72;655;3416;1
2013-12-02;09:00;437;68;82;766;3591;1
2013-12-02;09:30;461;64;62;769;3437;1
2013-12-02;10:00;490;81;59;741;3198;1
2013-12-02;10:30;385;105;55;719;2917;1
2013-12-02;11:00;343;76;49;677;2887;1
2013-12-02;11:30;329;61;63;585;2842;1
2013-12-02;12:00;280;58;60;515;2701;1
2013-12-02;12:30;324;55;76;372;2653;1
2013-12-02;13:00;332;38;60;400;2573;1
2013-12-02;13:30;298;42;50;504;2405;1
2013-12-02;14:00;287;33;53;581;2563;1
2013-12-02;14:30;371;33;58;550;2913;1
2013-12-02;15:00;339;33;59;524;2809;1
2013-12-02;15:30;343;38;57;501;3074;1
2013-12-02;16:00;318;37;64;370;3039;1
2013-12-02;16:30;301;29;68;304;3057;1
2013-12-02;17:00;344;24;77;262;2863;1
2013-12-02;17:30;320;25;61;184;3061;1
2013-12-02;18:00;296;23;65;161;3010;1
2013-12-02;18:30;288;19;61;120;2978;1
2013-12-02;19:00;286;11;61;85;2655;1
2013-12-02;19:30;367;20;44;155;5116;0
2013-12-02;20:00;344;17;41;89;4080;0
2013-12-02;20:30;256;7;27;83;3069;0
2013-12-02;21:00;212;17;24;68;2138;0
2013-12-02;21:30;156;10;20;49;1745;0
2013-12-02;22:00;140;4;20;45;1609;0
2013-12-02;22:30;158;13;21;54;1651;0
2013-12-02;23:00;154;10;21;42;1593;0
2013-12-02;23:30;137;5;17;27;1493;0
2013-12-03;00:00;102;2;17;38;1154;0
2013-12-03;00:30;85;5;22;20;679;0
2013-12-03;01:00;73;7;12;28;464;0
2013-12-03;01:30;49;2;3;18;291;0
2013-12-03;02:00;55;1;;27;215;0
2013-12-03;02:30;48;5;;15;136;0
2013-12-03;03:00;52;8;;29;134;0
2013-12-03;03:30;57;8;1;34;109;0
2013-12-03;04:00;48;7;;29;150;0
2013-12-03;04:30;56;9;2;76;216;0
2013-12-03;05:00;65;13;9;88;378;0
2013-12-03;05:30;82;52;11;153;604;0
2013-12-03;06:00;126;70;25;279;879;0
2013-12-03;06:30;151;97;60;609;1748;0
2013-12-03;07:00;245;119;69;987;2986;0
2013-12-03;07:30;268;82;86;600;2632;1
2013-12-03;08:00;387;94;82;727;3317;1
2013-12-03;08:30;366;82;75;663;3473;1
2013-12-03;09:00;411;95;83;701;3634;1
2013-12-03;09:30;413;97;77;801;3506;1
2013-12-03;10:00;393;105;63;812;3543;1
2013-12-03;10:30;411;106;60;750;3357;1
2013-12-03;11:00;391;97;57;720;3272;1
2013-12-03;11:30;368;94;61;672;3123;1
2013-12-03;12:00;350;55;56;558;2865;1
2013-12-03;12:30;332;62;68;428;3068;1
2013-12-03;13:00;290;49;58;434;2725;1
2013-12-03;13:30;291;51;48;522;2556;1
2013-12-03;14:00;320;37;58;579;2808;1
2013-12-03;14:30;341;46;53;626;2934;1
2013-12-03;15:00;378;43;63;554;3048;1
2013-12-03;15:30;375;48;55;503;3135;1
2013-12-03;16:00;339;38;59;399;3214;1
2013-12-03;16:30;354;25;77;316;3292;1
2013-12-03;17:00;314;29;64;289;3093;1
2013-12-03;17:30;288;17;69;216;3164;1
2013-12-03;18:00;335;16;63;160;3023;1
2013-12-03;18:30;316;17;77;133;3173;1
2013-12-03;19:00;314;14;59;75;3032;1
2013-12-03;19:30;390;19;45;141;5639;0
2013-12-03;20:00;374;13;38;88;4629;0
2013-12-03;20:30;322;11;25;95;3715;0
2013-12-03;21:00;213;19;30;57;2352;0
2013-12-03;21:30;178;9;27;56;2001;0
2013-12-03;22:00;167;9;22;42;1838;0
2013-12-03;22:30;184;6;24;29;1811;0
2013-12-03;23:00;190;11;22;47;1961;0
2013-12-03;23:30;176;6;23;34;1871;0
2013-12-04;00:00;139;5;19;32;1444;0
2013-12-04;00:30;115;4;22;24;1045;0
2013-12-04;01:00;99;3;13;30;656;0
2013-12-04;01:30;77;3;4;19;453;0
2013-12-04;02:00;65;4;;24;294;0
2013-12-04;02:30;64;3;;28;233;0
2013-12-04;03:00;77;5;;21;195;0
2013-12-04;03:30;58;6;;28;182;0
2013-12-04;04:00;67;;;39;185;0
2013-12-04;04:30;74;9;1;65;267;0
2013-12-04;05:00;74;20;9;98;349;0
2013-12-04;05:30;106;33;11;158;605;0
2013-12-04;06:00;104;32;20;250;923;0
2013-12-04;06:30;136;84;48;544;1694;0
2013-12-04;07:00;200;113;71;1011;2961;0
2013-12-04;07:30;289;82;91;637;2480;1
2013-12-04;08:00;311;71;78;691;3222;1
2013-12-04;08:30;359;79;72;715;3567;1
2013-12-04;09:00;429;87;87;789;3720;1
2013-12-04;09:30;581;84;74;912;3863;1
2013-12-04;10:00;527;114;65;932;3665;1
2013-12-04;10:30;425;98;48;848;3558;1
2013-12-04;11:00;388;77;59;763;3344;1
2013-12-04;11:30;365;84;48;729;3246;1
2013-12-04;12:00;372;67;58;556;3102;1
2013-12-04;12:30;332;51;62;421;3084;1
2013-12-04;13:00;378;60;58;397;2844;1
2013-12-04;13:30;347;42;62;524;2659;1
2013-12-04;14:00;327;50;54;567;2771;1
2013-12-04;14:30;386;40;57;621;3091;1
2013-12-04;15:00;377;45;59;559;3235;1
2013-12-04;15:30;323;39;56;508;3202;1
2013-12-04;16:00;361;27;60;431;3162;1
2013-12-04;16:30;303;30;73;351;3236;1
2013-12-04;17:00;374;28;68;271;3213;1
2013-12-04;17:30;324;27;69;173;3220;1
2013-12-04;18:00;461;49;67;164;3061;1
2013-12-04;18:30;523;22;62;126;3139;1
2013-12-04;19:00;487;15;65;65;2928;1
2013-12-04;19:30;779;18;45;147;5424;0
2013-12-04;20:00;694;16;40;106;4604;0
2013-12-04;20:30;568;14;24;90;3907;0
2013-12-04;21:00;433;8;24;60;2596;0
2013-12-04;21:30;323;15;23;69;2119;0
2013-12-04;22:00;306;9;19;48;1948;0
2013-12-04;22:30;320;12;21;58;1991;0
2013-12-04;23:00;326;10;20;46;2243;0
2013-12-04;23:30;318;7;22;47;1968;0
2013-12-05;00:00;287;9;18;34;1704;0
2013-12-05;00:30;209;3;23;33;1187;0
2013-12-05;01:00;135;9;10;29;682;0
2013-12-05;01:30;109;4;7;26;527;0
2013-12-05;02:00;92;4;;19;335;0
2013-12-05;02:30;88;5;;28;256;0
2013-12-05;03:00;82;2;;22;219;0
2013-12-05;03:30;71;4;1;39;208;0
2013-12-05;04:00;71;5;;37;215;0
2013-12-05;04:30;66;9;2;73;286;0
2013-12-05;05:00;101;19;7;114;419;0
2013-12-05;05:30;156;39;9;191;564;0
2013-12-05;06:00;173;65;21;298;829;0
2013-12-05;06:30;254;97;44;627;1717;0
2013-12-05;07:00;473;112;66;989;2894;0
2013-12-05;07:30;470;87;84;650;2474;1
2013-12-05;08:00;591;68;74;688;3038;1
2013-12-05;08:30;741;91;68;671;3314;1
2013-12-05;09:00;770;59;74;715;3428;1
2013-12-05;09:30;740;92;76;782;3541;1
2013-12-05;10:00;677;86;65;783;3472;1
2013-12-05;10:30;712;111;50;773;3363;1
2013-12-05;11:00;701;78;48;736;3276;1
2013-12-05;11:30;674;92;57;637;3088;1
2013-12-05;12:00;586;63;56;529;2968;1
2013-12-05;12:30;603;51;59;454;3083;1
2013-12-05;13:00;563;47;59;448;2775;1
2013-12-05;13:30;562;38;51;516;2630;1
2013-12-05;14:00;540;38;60;601;2666;1
2013-12-05;14:30;609;52;50;558;2948;1
2013-12-05;15:00;595;43;56;511;2951;1
2013-12-05;15:30;597;34;50;457;3059;1
2013-12-05;16:00;592;28;55;388;3117;1
2013-12-05;16:30;584;33;70;353;3096;1
2013-12-05;17:00;509;27;71;269;3014;1
2013-12-05;17:30;555;30;60;199;3049;1
2013-12-05;18:00;651;27;65;207;3991;0
2013-12-05;18:30;606;22;61;135;3992;0
2013-12-05;19:00;584;16;70;123;4027;0
2013-12-05;19:30;684;19;54;120;4984;0
2013-12-05;20:00;659;10;38;99;4756;0
2013-12-05;20:30;583;8;17;76;3930;0
2013-12-05;21:00;437;11;23;58;2634;0
2013-12-05;21:30;340;11;18;51;2194;0
2013-12-05;22:00;321;13;25;51;1959;0
2013-12-05;22:30;308;7;17;43;2149;0
2013-12-05;23:00;364;9;22;42;2122;0
2013-12-05;23:30;304;6;15;43;2094;0
2013-12-06;00:00;292;6;18;39;1862;0
2013-12-06;00:30;238;9;23;32;1281;0
2013-12-06;01:00;162;9;8;18;879;0
2013-12-06;01:30;115;6;8;22;583;0
2013-12-06;02:00;98;6;;35;404;0
2013-12-06;02:30;83;3;;25;347;0
2013-12-06;03:00;85;8;;30;289;0
2013-12-06;03:30;73;7;1;33;228;0
2013-12-06;04:00;72;6;;33;252;0
2013-12-06;04:30;84;13;1;64;267;0
2013-12-06;05:00;86;18;9;112;453;0
2013-12-06;05:30;169;33;12;173;581;0
2013-12-06;06:00;168;54;25;257;894;0
2013-12-06;06:30;264;80;44;606;1681;0
2013-12-06;07:00;473;110;69;939;2775;0
2013-12-06;07:30;500;87;80;643;2703;0
2013-12-06;08:00;667;79;69;684;3171;0
2013-12-06;08:30;827;65;72;656;3627;0
2013-12-06;09:00;875;88;78;722;3771;0
2013-12-06;09:30;793;90;67;764;3669;0
2013-12-06;10:00;710;91;56;830;3685;0
2013-12-06;10:30;678;102;50;769;3355;0
2013-12-06;11:00;669;107;51;728;3362;0
2013-12-06;11:30;655;75;49;647;3214;0
2013-12-06;12:00;618;68;51;517;3113;0
2013-12-06;12:30;598;43;56;458;2984;0
2013-12-06;13:00;553;44;53;438;2976;0
2013-12-06;13:30;524;46;56;494;2798;0
2013-12-06;14:00;553;43;54;549;2753;0
2013-12-06;14:30;613;47;53;560;2995;0
2013-12-06;15:00;627;48;63;539;3117;0
2013-12-06;15:30;603;54;52;526;3165;0
2013-12-06;16:00;604;33;59;402;3226;0
2013-12-06;16:30;559;24;60;341;3128;0
2013-12-06;17:00;551;30;60;266;3068;0
2013-12-06;17:30;576;22;71;199;3193;0
2013-12-06;18:00;570;19;56;161;3111;0
2013-12-06;18:30;525;13;64;119;3009;0
2013-12-06;19:00;459;12;56;109;3102;0
2013-12-06;19:30;612;15;48;104;4581;0
2013-12-06;20:00;580;8;34;93;4185;0
2013-12-06;20:30;504;7;29;93;3614;0
2013-12-06;21:00;377;11;26;59;2675;0
2013-12-06;21:30;364;10;20;51;2295;0
2013-12-06;22:00;314;5;19;53;2284;0
